date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-08-15 10:00:00.024298,17.8 | 1673.6,17.7 | 1294.7,17.6 | 2114.6,17.5 | 1987.9,17.4 | 712.6,17.9 | 605.9,18.0 | 1531.3,18.1 | 1189.9,18.2 | 1863.7,18.3 | 1149.0
2022-08-15 10:11:00.069356,17.9 | 1131.8,17.8 | 994.6,17.7 | 1666.4,17.6 | 1991.7,17.5 | 1689.5,18.0 | 338.5,18.1 | 1445.6,18.2 | 2192.0,18.3 | 1246.4,18.4 | 975.0
2022-08-15 10:12:00.058594,17.9 | 1232.3,17.8 | 1036.9,17.7 | 1670.7,17.6 | 1991.7,17.5 | 1729.5,18.0 | 597.4,18.1 | 1499.5,18.2 | 2271.3,18.3 | 1352.9,18.4 | 1000.3
2022-08-15 10:13:00.062306,17.9 | 1133.9,17.8 | 1567.3,17.7 | 1541.0,17.6 | 1692.8,17.5 | 1727.4,18.0 | 779.4,18.1 | 1610.3,18.2 | 2300.7,18.3 | 1352.5,18.4 | 1106.3
2022-08-15 10:14:00.061414,17.9 | 1230.2,17.8 | 1577.8,17.7 | 1612.0,17.6 | 1705.8,17.5 | 1728.4,18.0 | 805.0,18.1 | 1710.1,18.2 | 2322.6,18.3 | 1355.6,18.4 | 1113.1
2022-08-15 10:15:00.061570,17.9 | 1210.4,17.8 | 1587.8,17.7 | 1612.0,17.6 | 1725.8,17.5 | 1730.4,18.0 | 914.7,18.1 | 1709.7,18.2 | 2342.4,18.3 | 1367.8,18.4 | 1113.1
2022-08-15 10:16:00.062266,17.9 | 982.2,17.8 | 1637.8,17.7 | 1612.0,17.6 | 1748.5,17.5 | 1755.4,18.0 | 919.2,18.1 | 1753.7,18.2 | 2415.3,18.3 | 1372.8,18.4 | 1125.0
2022-08-15 10:17:00.068711,17.9 | 993.7,17.8 | 1688.1,17.7 | 1612.0,17.6 | 1754.1,17.5 | 1755.4,18.0 | 841.6,18.1 | 1760.8,18.2 | 2415.3,18.3 | 1392.7,18.4 | 1125.0
2022-08-15 10:18:00.068685,17.9 | 1009.2,17.8 | 1637.5,17.7 | 1611.9,17.6 | 1807.1,17.5 | 1755.5,18.0 | 872.2,18.1 | 1741.9,18.2 | 2424.8,18.3 | 1397.2,18.4 | 1131.0
2022-08-15 10:19:00.057010,17.9 | 982.2,17.8 | 1637.5,17.7 | 1612.9,17.6 | 1802.3,17.5 | 1756.5,18.0 | 972.6,18.1 | 1744.8,18.2 | 2457.0,18.3 | 1397.2,18.4 | 1231.0
2022-08-15 10:20:00.078611,17.9 | 981.5,17.8 | 1648.7,17.7 | 1632.9,17.6 | 1812.3,17.5 | 1804.9,18.0 | 1006.8,18.1 | 1744.7,18.2 | 2459.0,18.3 | 1397.2,18.4 | 1233.0
2022-08-15 10:21:00.085359,17.9 | 970.1,17.8 | 1648.7,17.7 | 1635.1,17.6 | 1817.7,17.5 | 1804.9,18.0 | 973.9,18.1 | 1770.7,18.2 | 2451.4,18.3 | 1397.5,18.4 | 1235.0
2022-08-15 10:22:00.061878,17.9 | 976.6,17.8 | 1648.7,17.7 | 1635.1,17.6 | 1817.7,17.5 | 1804.9,18.0 | 980.3,18.1 | 1770.7,18.2 | 2451.4,18.3 | 1397.7,18.4 | 1338.0
2022-08-15 10:23:00.065451,17.9 | 1075.9,17.8 | 1648.8,17.7 | 1635.1,17.6 | 1819.7,17.5 | 1810.7,18.0 | 915.8,18.1 | 1771.3,18.2 | 2453.6,18.3 | 1398.7,18.4 | 1338.0
2022-08-15 10:24:00.067461,17.9 | 1045.9,17.8 | 1749.3,17.7 | 1635.1,17.6 | 1819.7,17.5 | 1812.9,18.0 | 925.1,18.1 | 1731.3,18.2 | 2455.6,18.3 | 1398.7,18.4 | 1338.0
2022-08-15 10:25:00.057589,17.9 | 1109.9,17.8 | 1799.4,17.7 | 1635.1,17.6 | 1819.7,17.5 | 1812.9,18.0 | 953.8,18.1 | 1735.5,18.2 | 2446.7,18.3 | 1398.7,18.4 | 1338.1
2022-08-15 10:26:00.058304,17.9 | 1123.9,17.8 | 1799.4,17.7 | 1635.1,17.6 | 1820.0,17.5 | 1812.9,18.0 | 964.8,18.1 | 1740.9,18.2 | 2449.0,18.3 | 1398.7,18.4 | 1338.1
2022-08-15 10:27:00.069058,17.9 | 1147.9,17.8 | 1849.9,17.7 | 1635.1,17.6 | 1819.7,17.5 | 1772.5,18.0 | 1057.8,18.1 | 1740.9,18.2 | 2450.0,18.3 | 1399.2,18.4 | 1340.1
2022-08-15 10:28:00.069311,17.9 | 860.5,17.8 | 1869.9,17.7 | 1645.1,17.6 | 1826.7,17.5 | 1772.5,18.0 | 1200.6,18.1 | 1740.6,18.2 | 2477.9,18.3 | 1398.9,18.4 | 1345.3
2022-08-15 10:29:00.059179,17.9 | 859.6,17.8 | 1885.9,17.7 | 1745.1,17.6 | 1826.7,17.5 | 1572.5,18.0 | 1126.7,18.1 | 1730.7,18.2 | 2480.9,18.3 | 1378.9,18.4 | 1345.3
2022-08-15 10:30:00.059147,17.9 | 653.0,17.8 | 1885.9,17.7 | 1741.1,17.6 | 1826.7,17.5 | 1572.5,18.0 | 1092.9,18.1 | 1735.3,18.2 | 2485.9,18.3 | 1384.9,18.4 | 1350.3
2022-08-15 10:31:00.068233,17.9 | 645.9,17.8 | 1496.5,17.7 | 1741.1,17.6 | 1826.7,17.5 | 1572.5,18.0 | 1019.8,18.1 | 1787.4,18.2 | 2488.8,18.3 | 1384.9,18.4 | 1355.8
2022-08-15 10:32:00.065617,17.9 | 677.7,17.8 | 1496.5,17.7 | 1791.1,17.6 | 1856.7,17.5 | 1577.5,18.0 | 993.7,18.1 | 1787.4,18.2 | 2503.8,18.3 | 1386.5,18.4 | 1355.8
2022-08-15 10:33:00.061976,17.9 | 698.2,17.8 | 1505.5,17.7 | 1791.1,17.6 | 1858.7,17.5 | 1577.5,18.0 | 1017.5,18.1 | 1777.4,18.2 | 2513.8,18.3 | 1443.8,18.4 | 1356.8
2022-08-15 10:34:00.060658,17.9 | 669.3,17.8 | 1519.5,17.7 | 1791.1,17.6 | 1858.7,17.5 | 1577.5,18.0 | 1000.2,18.1 | 1777.4,18.2 | 2514.8,18.3 | 1443.8,18.4 | 1356.8
2022-08-15 10:35:00.064871,17.9 | 673.5,17.8 | 1519.5,17.7 | 1793.1,17.6 | 1856.7,17.5 | 1577.5,18.0 | 886.0,18.1 | 1778.6,18.2 | 2524.0,18.3 | 1443.8,18.4 | 1356.8
2022-08-15 10:36:00.061770,17.9 | 760.4,17.8 | 1499.5,17.7 | 1808.1,17.6 | 1858.7,17.5 | 1578.0,18.0 | 977.5,18.1 | 1782.4,18.2 | 2570.9,18.3 | 1797.3,18.4 | 1377.0
2022-08-15 10:37:00.070348,17.9 | 728.4,17.8 | 1499.6,17.7 | 1809.1,17.6 | 1857.7,17.5 | 1579.5,18.0 | 993.4,18.1 | 1782.4,18.2 | 2571.4,18.3 | 1797.3,18.4 | 1377.0
2022-08-15 10:38:00.068978,17.9 | 1005.0,17.8 | 1550.1,17.7 | 1809.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 801.5,18.1 | 1779.4,18.2 | 2571.4,18.3 | 1797.3,18.4 | 1379.0
2022-08-15 10:39:00.062081,17.9 | 1004.5,17.8 | 2050.1,17.7 | 1809.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 868.7,18.1 | 1779.4,18.2 | 2571.5,18.3 | 1797.3,18.4 | 1379.0
2022-08-15 10:40:00.068611,17.9 | 1059.3,17.8 | 2062.1,17.7 | 1809.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 576.3,18.1 | 1883.7,18.2 | 2571.6,18.3 | 1797.3,18.4 | 1379.0
2022-08-15 10:41:00.059887,17.9 | 837.9,17.8 | 2069.1,17.7 | 1809.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 547.6,18.1 | 1883.9,18.2 | 2578.6,18.3 | 1797.8,18.4 | 1379.0
2022-08-15 10:42:00.061732,17.9 | 854.3,17.8 | 2071.1,17.7 | 1814.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 594.5,18.1 | 1883.9,18.2 | 2578.6,18.3 | 1799.8,18.4 | 1381.0
2022-08-15 10:43:00.063941,17.9 | 871.5,17.8 | 2066.1,17.7 | 1814.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 613.2,18.1 | 1884.0,18.2 | 2578.7,18.3 | 1799.8,18.4 | 1397.0
2022-08-15 10:44:00.066276,17.9 | 1105.8,17.8 | 2076.1,17.7 | 1814.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 716.2,18.1 | 1884.0,18.2 | 2578.6,18.3 | 1800.9,18.4 | 1403.5
2022-08-15 10:45:00.060088,17.9 | 945.6,17.8 | 2076.0,17.7 | 1815.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 822.2,18.1 | 1883.9,18.2 | 2580.1,18.3 | 1800.9,18.4 | 1403.5
2022-08-15 10:46:00.087535,17.9 | 959.1,17.8 | 2076.0,17.7 | 1815.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 744.0,18.1 | 1886.9,18.2 | 2783.3,18.3 | 1604.0,18.4 | 1403.5
2022-08-15 10:47:00.072582,17.9 | 957.3,17.8 | 2076.0,17.7 | 1815.1,17.6 | 1858.2,17.5 | 1579.6,18.0 | 759.2,18.1 | 1878.2,18.2 | 2792.1,18.3 | 1604.0,18.4 | 1403.5
2022-08-15 10:48:00.063917,17.9 | 1124.9,17.8 | 2078.0,17.7 | 1815.1,17.6 | 1858.2,17.5 | 1579.7,18.0 | 774.4,18.1 | 1875.7,18.2 | 2798.2,18.3 | 1609.5,18.4 | 1405.5
2022-08-15 10:49:00.089356,17.9 | 1124.3,17.8 | 2078.0,17.7 | 1815.1,17.6 | 1858.2,17.5 | 1580.2,18.0 | 736.4,18.1 | 1990.7,18.2 | 2817.7,18.3 | 1610.7,18.4 | 1405.5
2022-08-15 10:50:00.069834,17.9 | 1126.1,17.8 | 2077.9,17.7 | 1815.1,17.6 | 1858.3,17.5 | 1580.2,18.0 | 710.2,18.1 | 2003.7,18.2 | 2817.7,18.3 | 1620.7,18.4 | 1405.5
2022-08-15 10:51:00.053375,17.9 | 994.8,17.8 | 2081.4,17.7 | 1815.9,17.6 | 1858.7,17.5 | 1580.2,18.0 | 883.4,18.1 | 2011.4,18.2 | 2818.1,18.3 | 1620.2,18.4 | 1405.5
2022-08-15 10:52:00.061957,17.9 | 1000.0,17.8 | 2082.4,17.7 | 1838.9,17.6 | 1859.7,17.5 | 1579.2,18.0 | 810.0,18.1 | 2012.9,18.2 | 2818.3,18.3 | 1620.6,18.4 | 1405.5
2022-08-15 10:53:00.055023,17.9 | 998.0,17.8 | 1582.4,17.7 | 1838.9,17.6 | 1860.7,17.5 | 1579.2,18.0 | 821.8,18.1 | 2039.0,18.2 | 2815.1,18.3 | 1620.6,18.4 | 1405.5
2022-08-15 10:54:00.052651,17.9 | 1028.8,17.8 | 1582.6,17.7 | 1838.8,17.6 | 1860.7,17.5 | 1579.2,18.0 | 766.2,18.1 | 2039.4,18.2 | 2820.3,18.3 | 1621.1,18.4 | 1409.5
2022-08-15 10:55:00.055097,17.9 | 1033.5,17.8 | 1623.6,17.7 | 1838.8,17.6 | 1860.7,17.5 | 1580.2,18.0 | 824.4,18.1 | 2023.1,18.2 | 2822.8,18.3 | 1621.1,18.4 | 1409.5
2022-08-15 10:56:00.058623,17.9 | 1106.0,17.8 | 1620.6,17.7 | 1838.8,17.6 | 1861.0,17.5 | 1580.2,18.0 | 830.0,18.1 | 2023.4,18.2 | 2877.2,18.3 | 1621.1,18.4 | 1409.5
2022-08-15 10:57:00.056914,17.9 | 1184.4,17.8 | 1618.6,17.7 | 1838.8,17.6 | 1863.0,17.5 | 1580.2,18.0 | 863.9,18.1 | 2023.6,18.2 | 2837.6,18.3 | 1621.1,18.4 | 1409.5
2022-08-15 10:58:00.055934,17.9 | 1099.5,17.8 | 1659.1,17.7 | 1838.8,17.6 | 1863.0,17.5 | 1590.2,18.0 | 860.1,18.1 | 2023.6,18.2 | 2837.6,18.3 | 1621.1,18.4 | 1409.5
2022-08-15 10:59:00.064698,17.9 | 1129.9,17.8 | 1659.1,17.7 | 1838.8,17.6 | 1863.0,17.5 | 1580.2,18.0 | 816.1,18.1 | 2124.0,18.2 | 2749.6,18.3 | 1622.9,18.4 | 1409.4
2022-08-15 11:00:00.054029,17.9 | 1150.1,17.8 | 1649.1,17.7 | 1838.8,17.6 | 1863.0,17.5 | 1580.3,18.0 | 814.1,18.1 | 2124.8,18.2 | 2765.9,18.3 | 1623.0,18.4 | 1409.8
2022-08-15 11:01:00.061273,17.9 | 1143.1,17.8 | 1649.1,17.7 | 1840.8,17.6 | 1663.0,17.5 | 1580.3,18.0 | 876.9,18.1 | 2124.8,18.2 | 2767.1,18.3 | 1623.0,18.4 | 1419.8
2022-08-15 11:02:00.070731,17.9 | 1148.4,17.8 | 1650.1,17.7 | 1891.0,17.6 | 1613.0,17.5 | 1580.3,18.0 | 873.8,18.1 | 2124.8,18.2 | 2767.1,18.3 | 1623.0,18.4 | 1452.8
2022-08-15 11:03:00.053702,17.9 | 1178.3,17.8 | 1600.6,17.7 | 1891.2,17.6 | 1613.0,17.5 | 1581.9,18.0 | 867.3,18.1 | 2122.7,18.2 | 2768.1,18.3 | 1623.9,18.4 | 1453.8
2022-08-15 11:04:00.062523,17.9 | 1178.1,17.8 | 1602.4,17.7 | 1891.2,17.6 | 1613.0,17.5 | 1601.9,18.0 | 802.1,18.1 | 2122.7,18.2 | 2868.1,18.3 | 1629.8,18.4 | 1453.8
2022-08-15 11:05:00.061845,17.9 | 1188.3,17.8 | 1307.4,17.7 | 1591.2,17.6 | 1613.0,17.5 | 1601.9,18.0 | 786.7,18.1 | 2122.7,18.2 | 2768.1,18.3 | 1629.8,18.4 | 1456.8
2022-08-15 11:06:00.091487,17.9 | 1190.9,17.8 | 1317.6,17.7 | 1591.2,17.6 | 1613.0,17.5 | 1601.9,18.0 | 772.2,18.1 | 2124.9,18.2 | 2767.1,18.3 | 1629.8,18.4 | 1456.8
2022-08-15 11:07:00.067451,17.9 | 1190.4,17.8 | 1316.6,17.7 | 1591.2,17.6 | 1614.0,17.5 | 1604.9,18.0 | 810.1,18.1 | 2119.9,18.2 | 2767.5,18.3 | 1629.8,18.4 | 1458.3
2022-08-15 11:08:00.062784,17.9 | 1198.2,17.8 | 1317.0,17.7 | 1591.2,17.6 | 1614.0,17.5 | 1604.9,18.0 | 901.0,18.1 | 2120.1,18.2 | 2767.5,18.3 | 1629.8,18.4 | 1458.3
2022-08-15 11:09:00.056636,17.9 | 1196.2,17.8 | 1318.0,17.7 | 1591.2,17.6 | 1614.0,17.5 | 1602.9,18.0 | 812.5,18.1 | 2124.9,18.2 | 2773.5,18.3 | 1631.1,18.4 | 1458.4
2022-08-15 11:10:00.059844,17.9 | 962.0,17.8 | 1318.0,17.7 | 1591.2,17.6 | 1619.0,17.5 | 1604.0,18.0 | 829.0,18.1 | 2186.1,18.2 | 2853.4,18.3 | 1631.1,18.4 | 1458.4
2022-08-15 11:11:00.051523,17.9 | 1004.5,17.8 | 1338.0,17.7 | 1591.2,17.6 | 1619.0,17.5 | 1604.0,18.0 | 896.4,18.1 | 2191.6,18.2 | 2858.4,18.3 | 1631.1,18.4 | 1458.4
2022-08-15 11:12:00.050920,17.9 | 1004.7,17.8 | 1338.3,17.7 | 1590.9,17.6 | 1619.0,17.5 | 1605.0,18.0 | 1004.5,18.1 | 2268.8,18.2 | 2858.2,18.3 | 1631.3,18.4 | 1458.4
2022-08-15 11:13:00.058729,17.9 | 1015.2,17.8 | 1338.5,17.7 | 1590.9,17.6 | 1619.0,17.5 | 1605.0,18.0 | 968.1,18.1 | 2405.9,18.2 | 2958.2,18.3 | 1631.3,18.4 | 1458.4
2022-08-15 11:14:00.065511,17.9 | 1015.0,17.8 | 1338.5,17.7 | 1591.0,17.6 | 1619.0,17.5 | 1616.5,18.0 | 955.0,18.1 | 2405.9,18.2 | 2978.8,18.3 | 1631.3,18.4 | 1559.4
2022-08-15 11:15:00.069994,17.9 | 1015.5,17.8 | 1347.1,17.7 | 1591.0,17.6 | 1626.2,17.5 | 1617.5,18.0 | 898.2,18.1 | 2404.9,18.2 | 2976.8,18.3 | 1632.3,18.4 | 1559.4
2022-08-15 11:16:00.059071,17.9 | 1013.0,17.8 | 1353.1,17.7 | 1591.0,17.6 | 1626.2,17.5 | 1617.4,18.0 | 1046.0,18.1 | 2415.4,18.2 | 2980.8,18.3 | 1632.3,18.4 | 1559.5
2022-08-15 11:17:00.069611,17.9 | 1019.6,17.8 | 1353.1,17.7 | 1591.0,17.6 | 1626.3,17.5 | 1617.4,18.0 | 1048.5,18.1 | 2417.4,18.2 | 2976.2,18.3 | 1631.7,18.4 | 1558.5
2022-08-15 11:18:00.070279,17.9 | 1017.3,17.8 | 1353.6,17.7 | 1591.0,17.6 | 1626.3,17.5 | 1617.4,18.0 | 1069.2,18.1 | 2418.8,18.2 | 2975.8,18.3 | 1631.7,18.4 | 1558.5
2022-08-15 11:19:00.065569,17.9 | 1050.4,17.8 | 1354.6,17.7 | 1591.0,17.6 | 1626.3,17.5 | 1617.4,18.0 | 1060.4,18.1 | 2418.8,18.2 | 2975.8,18.3 | 1640.8,18.4 | 1564.5
2022-08-15 11:20:00.067454,17.9 | 1046.5,17.8 | 1354.6,17.7 | 1599.0,17.6 | 1626.9,17.5 | 1617.4,18.0 | 1116.4,18.1 | 2438.8,18.2 | 2977.8,18.3 | 1639.8,18.4 | 1564.5
2022-08-15 11:21:00.159327,17.9 | 1046.8,17.8 | 1355.6,17.7 | 1600.0,17.6 | 1626.9,17.5 | 1617.4,18.0 | 1098.2,18.1 | 2438.8,18.2 | 2980.8,18.3 | 1639.7,18.4 | 1561.8
2022-08-15 11:22:00.169074,17.9 | 1030.2,17.8 | 1356.1,17.7 | 1600.0,17.6 | 1626.9,17.5 | 1617.4,18.0 | 1121.6,18.1 | 2436.9,18.2 | 2960.2,18.3 | 1639.7,18.4 | 1561.8
2022-08-15 11:23:00.084176,17.9 | 1086.9,17.8 | 1356.1,17.7 | 1600.0,17.6 | 1626.9,17.5 | 1617.4,18.0 | 1138.6,18.1 | 2436.9,18.2 | 2960.7,18.3 | 1640.2,18.4 | 1561.8
2022-08-15 11:24:00.059732,17.9 | 1080.5,17.8 | 1355.1,17.7 | 1599.0,17.6 | 1626.9,17.5 | 1617.5,18.0 | 1173.2,18.1 | 2436.9,18.2 | 2944.9,18.3 | 1642.2,18.4 | 1569.8
2022-08-15 11:25:00.067318,17.9 | 1113.3,17.8 | 1355.1,17.7 | 1599.0,17.6 | 1626.9,17.5 | 1617.0,18.0 | 1149.3,18.1 | 2445.0,18.2 | 2945.9,18.3 | 1642.6,18.4 | 1569.8
2022-08-15 11:26:00.086801,17.9 | 1112.4,17.8 | 1355.1,17.7 | 1601.0,17.6 | 1626.9,17.5 | 1615.0,18.0 | 996.8,18.1 | 2223.6,18.2 | 2950.3,18.3 | 1642.6,18.4 | 1569.8
2022-08-15 11:27:00.090162,17.9 | 1103.3,17.8 | 1355.1,17.7 | 1601.0,17.6 | 1626.9,17.5 | 1615.0,18.0 | 1046.0,18.1 | 2110.2,18.2 | 2951.3,18.3 | 1637.6,18.4 | 1570.7
2022-08-15 11:28:00.088209,17.9 | 1203.2,17.8 | 1405.6,17.7 | 1603.0,17.6 | 1626.9,17.5 | 1615.0,18.0 | 1027.0,18.1 | 2061.2,18.2 | 2950.3,18.3 | 1637.6,18.4 | 1580.7
2022-08-15 11:29:00.075982,17.9 | 1203.5,17.8 | 1405.6,17.7 | 1603.5,17.6 | 1627.2,17.5 | 1615.0,18.0 | 945.6,18.1 | 2060.8,18.2 | 2950.3,18.3 | 1637.6,18.4 | 1580.7
2022-08-15 11:30:00.060058,17.9 | 1200.9,17.8 | 1405.1,17.7 | 1603.5,17.6 | 1627.2,17.5 | 1615.0,18.0 | 924.6,18.1 | 2058.0,18.2 | 2951.4,18.3 | 1637.6,18.4 | 1580.7
2022-08-15 11:31:00.061137,17.9 | 1201.1,17.8 | 1405.1,17.7 | 1603.5,17.6 | 1627.2,17.5 | 1615.0,18.0 | 975.4,18.1 | 2095.4,18.2 | 3009.7,18.3 | 1627.6,18.4 | 1580.7
2022-08-15 11:32:00.057602,17.9 | 1203.7,17.8 | 1405.1,17.7 | 1603.5,17.6 | 1627.4,17.5 | 1615.2,18.0 | 972.7,18.1 | 2095.4,18.2 | 3009.7,18.3 | 1627.6,18.4 | 1584.7
2022-08-15 11:33:00.055557,17.9 | 1213.4,17.8 | 1405.3,17.7 | 1603.5,17.6 | 1627.4,17.5 | 1615.2,18.0 | 994.6,18.1 | 2095.4,18.2 | 3004.5,18.3 | 1624.6,18.4 | 1584.7
2022-08-15 11:34:00.063233,17.9 | 1216.2,17.8 | 1401.8,17.7 | 1603.5,17.6 | 1627.4,17.5 | 1615.2,18.0 | 955.3,18.1 | 2093.6,18.2 | 2994.5,18.3 | 1626.6,18.4 | 1584.7
2022-08-15 11:35:00.062153,17.9 | 1216.1,17.8 | 1402.3,17.7 | 1603.5,17.6 | 1627.4,17.5 | 1615.2,18.0 | 955.1,18.1 | 2093.6,18.2 | 2994.5,18.3 | 1624.6,18.4 | 1534.7
2022-08-15 11:36:00.066808,17.9 | 1210.6,17.8 | 1402.9,17.7 | 1703.5,17.6 | 1527.4,17.5 | 1619.2,18.0 | 985.5,18.1 | 2093.6,18.2 | 2994.5,18.3 | 1624.6,18.4 | 1534.7
2022-08-15 11:37:00.068081,17.9 | 1203.5,17.8 | 1903.5,17.7 | 2203.0,17.6 | 1517.4,17.5 | 1619.2,18.0 | 1005.3,18.1 | 2093.6,18.2 | 2994.5,18.3 | 1624.9,18.4 | 1534.7
2022-08-15 11:38:00.057556,17.9 | 1197.5,17.8 | 1908.5,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 946.6,18.1 | 2093.6,18.2 | 2994.4,18.3 | 1659.9,18.4 | 1534.7
2022-08-15 11:39:00.063133,17.9 | 1198.7,17.8 | 1907.9,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 946.3,18.1 | 2094.6,18.2 | 2993.4,18.3 | 1669.9,18.4 | 1534.7
2022-08-15 11:40:00.063710,17.9 | 1196.7,17.8 | 1917.9,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 943.0,18.1 | 2095.1,18.2 | 2993.4,18.3 | 1669.9,18.4 | 1534.7
2022-08-15 11:41:00.060486,17.9 | 1188.7,17.8 | 1918.6,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 961.4,18.1 | 2024.8,18.2 | 2879.0,18.3 | 1669.9,18.4 | 1534.7
2022-08-15 11:42:00.049849,17.9 | 1057.6,17.8 | 1918.6,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 970.6,18.1 | 2024.6,18.2 | 2878.0,18.3 | 1669.9,18.4 | 1534.7
2022-08-15 11:43:00.050543,17.9 | 1035.9,17.8 | 1921.6,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 981.3,18.1 | 2029.6,18.2 | 2883.5,18.3 | 1769.9,18.4 | 1534.7
2022-08-15 11:44:00.061286,17.9 | 1015.5,17.8 | 1923.3,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 985.9,18.1 | 2029.9,18.2 | 2883.7,18.3 | 1769.9,18.4 | 1534.7
2022-08-15 11:45:00.090973,17.9 | 1021.9,17.8 | 1923.3,17.7 | 2203.0,17.6 | 2017.4,17.5 | 1619.2,18.0 | 986.1,18.1 | 2029.9,18.2 | 2883.7,18.3 | 1769.9,18.4 | 1538.7
2022-08-15 11:46:00.089601,17.9 | 945.6,17.8 | 1923.1,17.7 | 2203.2,17.6 | 2017.4,17.5 | 1619.2,18.0 | 1019.7,18.1 | 2096.7,18.2 | 2999.6,18.3 | 1769.9,18.4 | 1538.7
2022-08-15 11:47:00.072101,17.9 | 981.4,17.8 | 1923.2,17.7 | 2203.2,17.6 | 2017.4,17.5 | 1619.2,18.0 | 1021.0,18.1 | 2096.7,18.2 | 2999.7,18.3 | 1769.9,18.4 | 1538.7
2022-08-15 11:48:00.068801,17.9 | 980.8,17.8 | 1923.2,17.7 | 2203.2,17.6 | 2017.4,17.5 | 1619.2,18.0 | 1017.3,18.1 | 2091.7,18.2 | 3001.7,18.3 | 1769.9,18.4 | 1538.7
2022-08-15 11:49:00.071520,17.9 | 839.0,17.8 | 1923.2,17.7 | 2203.2,17.6 | 2018.4,17.5 | 1619.2,18.0 | 967.3,18.1 | 1988.7,18.2 | 3008.7,18.3 | 1769.9,18.4 | 1538.7
