date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-09-23 10:06:26.203592,17.3 | 944.2,17.2 | 1082.9,17.1 | 930.9,17.0 | 987.4,16.9 | 498.1,17.4 | 492.0,17.5 | 443.0,17.6 | 869.1,17.7 | 431.7,17.8 | 1226.3
2022-09-23 10:18:00.070675,17.3 | 864.9,17.2 | 1105.2,17.1 | 940.0,17.0 | 1013.0,16.9 | 535.2,17.4 | 523.7,17.5 | 469.5,17.6 | 874.8,17.7 | 461.0,17.8 | 1257.8
2022-09-23 10:19:00.061287,17.3 | 865.8,17.2 | 1115.5,17.1 | 950.0,17.0 | 1013.0,16.9 | 535.3,17.4 | 539.6,17.5 | 459.5,17.6 | 874.8,17.7 | 461.0,17.8 | 1257.8
2022-09-23 10:20:00.065448,17.3 | 866.9,17.2 | 1115.4,17.1 | 950.0,17.0 | 1013.0,16.9 | 535.3,17.4 | 539.6,17.5 | 461.9,17.6 | 874.8,17.7 | 461.0,17.8 | 1257.8
2022-09-23 10:21:00.052028,17.3 | 863.8,17.2 | 1115.4,17.1 | 953.0,17.0 | 1013.0,16.9 | 535.3,17.4 | 570.6,17.5 | 461.8,17.6 | 874.7,17.7 | 431.8,17.8 | 1257.5
2022-09-23 10:22:00.058069,17.3 | 867.3,17.2 | 1115.4,17.1 | 953.6,17.0 | 1013.0,16.9 | 535.3,17.4 | 472.1,17.5 | 461.9,17.6 | 874.7,17.7 | 431.8,17.8 | 1258.0
2022-09-23 10:23:00.044425,17.3 | 870.3,17.2 | 1115.4,17.1 | 954.6,17.0 | 1013.0,16.9 | 535.3,17.4 | 480.8,17.5 | 462.1,17.6 | 874.9,17.7 | 432.0,17.8 | 1257.7
2022-09-23 10:24:00.056474,17.3 | 1051.5,17.2 | 1115.5,17.1 | 1054.6,17.0 | 1013.0,16.9 | 535.3,17.4 | 478.2,17.5 | 463.1,17.6 | 874.9,17.7 | 432.0,17.8 | 1257.7
2022-09-23 10:25:00.052009,17.3 | 1021.6,17.2 | 1115.4,17.1 | 1054.6,17.0 | 1013.0,16.9 | 535.5,17.4 | 474.8,17.5 | 463.2,17.6 | 892.8,17.7 | 432.0,17.8 | 1259.7
2022-09-23 10:26:00.051976,17.3 | 1023.6,17.2 | 1115.5,17.1 | 1055.6,17.0 | 1013.0,16.9 | 535.5,17.4 | 475.2,17.5 | 463.2,17.6 | 892.8,17.7 | 432.0,17.8 | 1259.7
2022-09-23 10:27:00.049419,17.3 | 1034.3,17.2 | 1115.5,17.1 | 1055.6,17.0 | 1013.0,16.9 | 535.5,17.4 | 475.2,17.5 | 463.2,17.6 | 892.8,17.7 | 432.0,17.8 | 1259.7
2022-09-23 10:28:00.061268,17.3 | 1161.8,17.2 | 1115.5,17.1 | 1056.1,17.0 | 1013.1,16.9 | 538.5,17.4 | 475.5,17.5 | 463.2,17.6 | 892.8,17.7 | 432.0,17.8 | 1259.7
2022-09-23 10:29:00.053551,17.3 | 1027.1,17.2 | 1087.5,17.1 | 1036.1,17.0 | 1013.1,16.9 | 538.5,17.4 | 691.8,17.5 | 480.2,17.6 | 840.1,17.7 | 448.6,17.8 | 1257.7
2022-09-23 10:30:00.049990,17.3 | 1026.9,17.2 | 1088.5,17.1 | 1035.1,17.0 | 1013.1,16.9 | 538.5,17.4 | 694.2,17.5 | 480.2,17.6 | 840.1,17.7 | 448.6,17.8 | 1257.7
2022-09-23 10:31:00.047844,17.3 | 1021.3,17.2 | 1088.5,17.1 | 1035.1,17.0 | 1013.3,16.9 | 538.5,17.4 | 694.0,17.5 | 480.2,17.6 | 840.1,17.7 | 448.6,17.8 | 1262.7
2022-09-23 10:32:00.046353,17.3 | 1021.3,17.2 | 1088.5,17.1 | 1036.2,17.0 | 1013.8,16.9 | 538.5,17.4 | 694.0,17.5 | 480.2,17.6 | 840.1,17.7 | 448.6,17.8 | 1262.7
2022-09-23 10:33:00.047807,17.3 | 1022.4,17.2 | 1089.5,17.1 | 1040.2,17.0 | 1013.8,16.9 | 538.5,17.4 | 696.0,17.5 | 480.2,17.6 | 840.1,17.7 | 448.6,17.8 | 1263.1
2022-09-23 10:34:00.047614,17.3 | 1019.8,17.2 | 1089.6,17.1 | 1040.2,17.0 | 1013.8,16.9 | 538.5,17.4 | 694.9,17.5 | 480.5,17.6 | 840.1,17.7 | 448.6,17.8 | 1263.1
2022-09-23 10:35:00.072055,17.3 | 1022.9,17.2 | 1090.1,17.1 | 1040.2,17.0 | 1014.5,16.9 | 538.5,17.4 | 713.8,17.5 | 480.5,17.6 | 841.0,17.7 | 449.0,17.8 | 1263.1
2022-09-23 10:36:00.066175,17.3 | 1022.9,17.2 | 1090.1,17.1 | 1040.2,17.0 | 1014.7,16.9 | 538.5,17.4 | 712.5,17.5 | 480.5,17.6 | 841.0,17.7 | 449.0,17.8 | 1263.1
2022-09-23 10:37:00.064483,17.3 | 1016.7,17.2 | 1091.1,17.1 | 1040.2,17.0 | 1014.7,16.9 | 548.5,17.4 | 713.2,17.5 | 481.5,17.6 | 841.0,17.7 | 449.0,17.8 | 1265.1
2022-09-23 10:38:00.063555,17.3 | 1015.5,17.2 | 1091.6,17.1 | 1040.7,17.0 | 1015.5,16.9 | 548.5,17.4 | 723.6,17.5 | 481.5,17.6 | 841.0,17.7 | 449.0,17.8 | 1265.1
2022-09-23 10:39:00.060618,17.3 | 1012.7,17.2 | 1091.7,17.1 | 1040.7,17.0 | 1015.8,16.9 | 548.5,17.4 | 722.7,17.5 | 481.3,17.6 | 841.0,17.7 | 449.0,17.8 | 1265.1
2022-09-23 10:40:00.061385,17.3 | 1022.8,17.2 | 1092.0,17.1 | 1040.7,17.0 | 1015.8,16.9 | 548.5,17.4 | 725.8,17.5 | 481.3,17.6 | 841.0,17.7 | 449.0,17.8 | 1265.1
2022-09-23 10:41:00.057488,17.3 | 1023.0,17.2 | 1092.0,17.1 | 1042.7,17.0 | 1015.8,16.9 | 548.5,17.4 | 727.6,17.5 | 481.3,17.6 | 861.0,17.7 | 449.0,17.8 | 1245.1
2022-09-23 10:42:00.058851,17.3 | 1023.0,17.2 | 1092.0,17.1 | 1043.0,17.0 | 1016.3,16.9 | 548.5,17.4 | 727.5,17.5 | 481.3,17.6 | 861.0,17.7 | 484.9,17.8 | 1245.1
2022-09-23 10:43:00.063654,17.3 | 1022.4,17.2 | 1092.0,17.1 | 1048.0,17.0 | 1018.4,16.9 | 548.5,17.4 | 743.4,17.5 | 481.3,17.6 | 861.0,17.7 | 484.9,17.8 | 1250.1
2022-09-23 10:44:00.059491,17.3 | 950.5,17.2 | 1089.5,17.1 | 1050.5,17.0 | 1018.4,16.9 | 548.5,17.4 | 744.1,17.5 | 481.0,17.6 | 861.0,17.7 | 485.9,17.8 | 1250.1
2022-09-23 10:45:00.073320,17.3 | 952.8,17.2 | 1089.5,17.1 | 1050.5,17.0 | 1020.4,16.9 | 548.5,17.4 | 743.7,17.5 | 482.4,17.6 | 861.0,17.7 | 484.0,17.8 | 1250.1
2022-09-23 10:46:00.073246,17.3 | 951.7,17.2 | 1089.5,17.1 | 1051.0,17.0 | 1020.4,16.9 | 548.0,17.4 | 743.7,17.5 | 482.4,17.6 | 861.0,17.7 | 484.0,17.8 | 1250.2
2022-09-23 10:47:00.073464,17.3 | 947.1,17.2 | 1089.4,17.1 | 1051.0,17.0 | 1020.4,16.9 | 548.0,17.4 | 742.0,17.5 | 482.4,17.6 | 861.0,17.7 | 484.0,17.8 | 1250.2
2022-09-23 10:48:00.094142,17.3 | 942.5,17.2 | 1090.1,17.1 | 1051.0,17.0 | 1020.5,16.9 | 548.0,17.4 | 739.2,17.5 | 482.4,17.6 | 861.0,17.7 | 484.0,17.8 | 1250.2
2022-09-23 10:49:00.070795,17.3 | 939.7,17.2 | 1090.1,17.1 | 1041.5,17.0 | 1020.5,16.9 | 548.9,17.4 | 742.0,17.5 | 482.4,17.6 | 861.0,17.7 | 484.0,17.8 | 1250.2
2022-09-23 10:50:00.075808,17.2 | 571.7,17.1 | 1041.5,17.0 | 1021.1,16.9 | 658.4,16.8 | 712.8,17.3 | 809.4,17.4 | 796.8,17.5 | 479.4,17.6 | 843.0,17.7 | 470.9
2022-09-23 10:51:00.107352,17.2 | 456.5,17.1 | 1041.5,17.0 | 1021.3,16.9 | 658.4,16.8 | 716.8,17.3 | 812.3,17.4 | 806.7,17.5 | 479.4,17.6 | 843.0,17.7 | 470.9
2022-09-23 10:52:00.086882,17.2 | 469.9,17.1 | 1042.0,17.0 | 1022.3,16.9 | 658.6,16.8 | 716.8,17.3 | 717.1,17.4 | 806.7,17.5 | 479.4,17.6 | 843.0,17.7 | 470.9
2022-09-23 10:53:00.083948,17.2 | 424.6,17.1 | 1045.5,17.0 | 1042.3,16.9 | 658.6,16.8 | 716.8,17.3 | 728.5,17.4 | 906.7,17.5 | 461.4,17.6 | 743.0,17.7 | 470.9
2022-09-23 10:54:00.091709,17.2 | 413.2,17.1 | 1048.2,17.0 | 1044.2,16.9 | 669.6,16.8 | 717.1,17.3 | 726.1,17.4 | 913.0,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 10:55:00.073464,17.2 | 415.0,17.1 | 1048.1,17.0 | 1045.2,16.9 | 679.6,16.8 | 718.1,17.3 | 719.8,17.4 | 913.0,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 10:56:00.064360,17.2 | 413.0,17.1 | 1048.1,17.0 | 1048.2,16.9 | 679.6,16.8 | 723.1,17.3 | 713.8,17.4 | 913.0,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 10:57:00.060137,17.2 | 424.8,17.1 | 1048.1,17.0 | 1052.4,16.9 | 679.6,16.8 | 723.1,17.3 | 719.3,17.4 | 913.0,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 10:58:00.047798,17.2 | 419.1,17.1 | 1048.8,17.0 | 1059.4,16.9 | 679.6,16.8 | 723.1,17.3 | 708.9,17.4 | 913.0,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 10:59:00.063198,17.2 | 480.8,17.1 | 1008.8,17.0 | 1059.7,16.9 | 679.6,16.8 | 723.1,17.3 | 708.0,17.4 | 913.1,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 11:00:00.059529,17.2 | 481.3,17.1 | 1008.8,17.0 | 1066.3,16.9 | 679.6,16.8 | 723.1,17.3 | 708.0,17.4 | 913.1,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 11:01:00.080517,17.2 | 686.0,17.1 | 1010.5,17.0 | 1076.5,16.9 | 684.6,16.8 | 723.1,17.3 | 714.9,17.4 | 913.1,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 11:02:00.084809,17.2 | 685.6,17.1 | 1015.5,17.0 | 1078.0,16.9 | 686.6,16.8 | 723.2,17.3 | 715.2,17.4 | 913.1,17.5 | 460.9,17.6 | 740.9,17.7 | 470.9
2022-09-23 11:03:00.090264,17.2 | 682.6,17.1 | 1013.5,17.0 | 1078.0,16.9 | 686.6,16.8 | 723.2,17.3 | 712.5,17.4 | 912.1,17.5 | 460.9,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:04:00.082934,17.2 | 604.4,17.1 | 1013.6,17.0 | 1098.4,16.9 | 686.6,16.8 | 723.2,17.3 | 716.2,17.4 | 912.0,17.5 | 460.9,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:05:00.075966,17.2 | 557.7,17.1 | 1013.5,17.0 | 1098.2,16.9 | 686.8,16.8 | 723.4,17.3 | 916.3,17.4 | 910.2,17.5 | 460.9,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:06:00.057977,17.2 | 606.1,17.1 | 1014.1,17.0 | 1098.4,16.9 | 691.8,16.8 | 726.4,17.3 | 919.9,17.4 | 910.2,17.5 | 460.9,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:07:00.095266,17.2 | 606.1,17.1 | 1014.3,17.0 | 1098.5,16.9 | 691.9,16.8 | 726.4,17.3 | 923.7,17.4 | 911.1,17.5 | 460.0,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:08:00.108265,17.2 | 621.1,17.1 | 1014.4,17.0 | 1109.5,16.9 | 691.9,16.8 | 726.4,17.3 | 923.8,17.4 | 911.1,17.5 | 460.0,17.6 | 740.9,17.7 | 471.4
2022-09-23 11:09:00.082088,17.2 | 622.6,17.1 | 1014.4,17.0 | 1109.6,16.9 | 691.9,16.8 | 726.4,17.3 | 923.8,17.4 | 911.0,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:10:00.046359,17.2 | 585.8,17.1 | 1014.4,17.0 | 1109.6,16.9 | 691.9,16.8 | 726.4,17.3 | 929.0,17.4 | 912.6,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:11:00.081908,17.2 | 583.8,17.1 | 1014.4,17.0 | 1111.1,16.9 | 691.9,16.8 | 725.4,17.3 | 937.7,17.4 | 917.1,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:12:00.086502,17.2 | 582.3,17.1 | 1014.4,17.0 | 1112.1,16.9 | 691.4,16.8 | 724.9,17.3 | 932.7,17.4 | 917.1,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:13:00.088467,17.2 | 564.9,17.1 | 1014.3,17.0 | 1112.2,16.9 | 691.4,16.8 | 724.9,17.3 | 933.5,17.4 | 917.1,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:14:00.079651,17.2 | 557.5,17.1 | 1014.3,17.0 | 1114.7,16.9 | 691.4,16.8 | 725.0,17.3 | 927.1,17.4 | 1017.1,17.5 | 460.0,17.6 | 740.8,17.7 | 471.4
2022-09-23 11:15:00.078347,17.1 | 1140.1,17.0 | 1118.3,16.9 | 691.5,16.8 | 725.1,16.7 | 501.1,17.2 | 782.0,17.3 | 727.6,17.4 | 961.0,17.5 | 436.0,17.6 | 718.6
2022-09-23 11:16:00.102432,17.1 | 958.8,17.0 | 1119.5,16.9 | 661.5,16.8 | 857.0,16.7 | 501.3,17.2 | 782.3,17.3 | 731.4,17.4 | 961.0,17.5 | 436.0,17.6 | 718.6
2022-09-23 11:17:00.087441,17.1 | 954.7,17.0 | 1119.1,16.9 | 663.5,16.8 | 857.0,16.7 | 501.3,17.2 | 878.1,17.3 | 730.2,17.4 | 961.0,17.5 | 436.0,17.6 | 718.6
2022-09-23 11:18:00.088189,17.1 | 945.9,17.0 | 1131.4,16.9 | 666.0,16.8 | 857.0,16.7 | 501.3,17.2 | 773.4,17.3 | 728.1,17.4 | 961.0,17.5 | 436.0,17.6 | 718.6
2022-09-23 11:19:00.087720,17.1 | 937.9,17.0 | 1132.8,16.9 | 668.5,16.8 | 1068.0,16.7 | 501.3,17.2 | 875.2,17.3 | 727.2,17.4 | 961.0,17.5 | 435.2,17.6 | 718.6
2022-09-23 11:20:00.085216,17.1 | 967.9,17.0 | 1535.7,16.9 | 1068.5,16.8 | 1070.0,16.7 | 501.3,17.2 | 873.9,17.3 | 727.2,17.4 | 958.5,17.5 | 435.2,17.6 | 718.6
2022-09-23 11:21:00.089527,17.1 | 1149.2,17.0 | 1578.1,16.9 | 1068.9,16.8 | 1069.9,16.7 | 501.3,17.2 | 882.9,17.3 | 727.2,17.4 | 958.5,17.5 | 435.2,17.6 | 718.6
2022-09-23 11:22:00.060697,17.1 | 1168.6,17.0 | 1578.5,16.9 | 1088.9,16.8 | 1079.9,16.7 | 504.4,17.2 | 871.0,17.3 | 727.2,17.4 | 958.5,17.5 | 435.2,17.6 | 718.6
2022-09-23 11:23:00.046457,17.1 | 1163.5,17.0 | 1578.9,16.9 | 1088.9,16.8 | 1079.9,16.7 | 509.9,17.2 | 863.9,17.3 | 727.2,17.4 | 978.5,17.5 | 435.2,17.6 | 718.6
2022-09-23 11:24:00.060898,17.1 | 491.5,17.0 | 1313.3,16.9 | 1053.7,16.8 | 1055.3,16.7 | 644.0,17.2 | 805.9,17.3 | 730.5,17.4 | 992.1,17.5 | 422.3,17.6 | 718.6
2022-09-23 11:25:00.149949,17.1 | 502.8,17.0 | 1320.2,16.9 | 1055.7,16.8 | 1059.3,16.7 | 649.3,17.2 | 807.3,17.3 | 758.7,17.4 | 1007.8,17.5 | 422.3,17.6 | 718.6
2022-09-23 11:26:00.161010,17.1 | 407.8,17.0 | 1324.1,16.9 | 1058.7,16.8 | 1084.3,16.7 | 649.3,17.2 | 807.6,17.3 | 747.0,17.4 | 1007.8,17.5 | 423.5,17.6 | 718.6
2022-09-23 11:27:00.090931,17.1 | 649.0,17.0 | 1323.7,16.9 | 1061.6,16.8 | 1087.4,16.7 | 650.3,17.2 | 806.4,17.3 | 748.0,17.4 | 1007.8,17.5 | 473.5,17.6 | 718.6
2022-09-23 11:28:00.091416,17.1 | 653.7,17.0 | 1325.0,16.9 | 1061.6,16.8 | 1088.4,16.7 | 650.4,17.2 | 802.8,17.3 | 848.1,17.4 | 907.8,17.5 | 423.5,17.6 | 718.6
2022-09-23 11:29:00.075019,17.1 | 638.6,17.0 | 1342.1,16.9 | 1061.7,16.8 | 1088.4,16.7 | 650.4,17.2 | 804.0,17.3 | 847.9,17.4 | 907.8,17.5 | 423.5,17.6 | 718.6
2022-09-23 11:30:00.048036,17.1 | 636.0,17.0 | 1345.4,16.9 | 1061.7,16.8 | 1097.1,16.7 | 650.4,17.2 | 804.2,17.3 | 947.9,17.4 | 908.3,17.5 | 423.5,17.6 | 718.6
2022-09-23 11:31:00.048916,17.1 | 653.1,17.0 | 1346.8,16.9 | 1062.2,16.8 | 1097.1,16.7 | 650.4,17.2 | 804.2,17.3 | 1007.9,17.4 | 922.3,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:32:00.060431,17.1 | 401.0,17.0 | 1339.4,16.9 | 1062.8,16.8 | 1097.1,16.7 | 651.4,17.2 | 800.8,17.3 | 1008.2,17.4 | 922.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:33:00.059393,17.1 | 626.9,17.0 | 1339.7,16.9 | 1073.1,16.8 | 1097.3,16.7 | 654.4,17.2 | 601.1,17.3 | 1008.2,17.4 | 932.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:34:00.056528,17.1 | 668.9,17.0 | 1349.8,16.9 | 1123.1,16.8 | 1102.3,16.7 | 654.4,17.2 | 688.9,17.3 | 908.8,17.4 | 932.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:35:00.061908,17.1 | 657.3,17.0 | 1349.6,16.9 | 1123.1,16.8 | 1102.3,16.7 | 654.4,17.2 | 695.4,17.3 | 908.8,17.4 | 932.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:36:00.054865,17.1 | 649.5,17.0 | 1349.6,16.9 | 1123.2,16.8 | 1102.3,16.7 | 654.4,17.2 | 693.6,17.3 | 908.8,17.4 | 1132.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:37:00.063241,17.1 | 643.2,17.0 | 1450.7,16.9 | 1123.7,16.8 | 1102.3,16.7 | 654.4,17.2 | 682.8,17.3 | 908.8,17.4 | 1132.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:38:00.074125,17.1 | 748.0,17.0 | 1651.9,16.9 | 1078.7,16.8 | 1104.6,16.7 | 654.9,17.2 | 688.6,17.3 | 908.8,17.4 | 1132.2,17.5 | 513.5,17.6 | 718.6
2022-09-23 11:39:00.064910,17.1 | 739.0,17.0 | 1659.4,16.9 | 1078.7,16.8 | 1105.6,16.7 | 660.0,17.2 | 682.4,17.3 | 923.8,17.4 | 1133.2,17.5 | 512.5,17.6 | 718.6
2022-09-23 11:40:00.079787,17.1 | 730.6,17.0 | 1653.8,16.9 | 1078.7,16.8 | 1106.3,16.7 | 660.0,17.2 | 695.1,17.3 | 923.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:41:00.076525,17.1 | 736.4,17.0 | 1656.3,16.9 | 1075.7,16.8 | 907.0,16.7 | 660.0,17.2 | 692.5,17.3 | 923.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:42:00.065491,17.1 | 728.8,17.0 | 1858.3,16.9 | 1075.7,16.8 | 909.4,16.7 | 660.0,17.2 | 685.9,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:43:00.060522,17.1 | 738.4,17.0 | 1859.9,16.9 | 1075.7,16.8 | 910.4,16.7 | 660.0,17.2 | 687.1,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:44:00.078830,17.1 | 734.7,17.0 | 1859.4,16.9 | 1076.0,16.8 | 913.0,16.7 | 660.0,17.2 | 681.5,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:45:00.088346,17.1 | 726.3,17.0 | 1860.5,16.9 | 1077.0,16.8 | 923.1,16.7 | 660.0,17.2 | 676.1,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:46:00.085434,17.1 | 725.0,17.0 | 1859.6,16.9 | 1078.0,16.8 | 936.1,16.7 | 662.0,17.2 | 684.5,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:47:00.068384,17.1 | 721.3,17.0 | 1867.3,16.9 | 1078.3,16.8 | 936.1,16.7 | 662.0,17.2 | 683.2,17.3 | 924.8,17.4 | 1133.2,17.5 | 513.7,17.6 | 718.6
2022-09-23 11:48:00.083998,17.1 | 711.0,17.0 | 1857.0,16.9 | 1079.8,16.8 | 936.6,16.7 | 662.0,17.2 | 674.2,17.3 | 924.8,17.4 | 1133.2,17.5 | 514.8,17.6 | 718.6
2022-09-23 11:49:00.085098,17.1 | 703.4,17.0 | 1858.0,16.9 | 1129.8,16.8 | 936.6,16.7 | 662.0,17.2 | 670.2,17.3 | 924.8,17.4 | 1133.2,17.5 | 514.8,17.6 | 718.6
2022-09-23 11:50:00.089510,17.1 | 696.8,17.0 | 1862.1,16.9 | 1135.9,16.8 | 936.6,16.7 | 663.5,17.2 | 666.0,17.3 | 924.8,17.4 | 1133.2,17.5 | 514.8,17.6 | 718.6
2022-09-23 11:51:00.086357,17.1 | 687.9,17.0 | 1866.6,16.9 | 1135.9,16.8 | 1016.6,16.7 | 663.5,17.2 | 671.4,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:52:00.080746,17.1 | 692.7,17.0 | 2018.2,16.9 | 1135.9,16.8 | 1017.6,16.7 | 663.5,17.2 | 664.0,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:53:00.084216,17.1 | 687.0,17.0 | 2229.2,16.9 | 1135.9,16.8 | 1017.6,16.7 | 664.5,17.2 | 655.8,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:54:00.085048,17.1 | 705.1,17.0 | 2229.3,16.9 | 1135.9,16.8 | 1018.7,16.7 | 664.5,17.2 | 660.2,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:55:00.086643,17.1 | 693.1,17.0 | 2229.3,16.9 | 1144.3,16.8 | 1025.2,16.7 | 666.5,17.2 | 660.2,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:56:00.088392,17.1 | 700.9,17.0 | 2231.9,16.9 | 1144.6,16.8 | 1029.2,16.7 | 666.5,17.2 | 659.8,17.3 | 924.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:57:00.081184,17.1 | 713.0,17.0 | 2232.1,16.9 | 1145.7,16.8 | 1029.2,16.7 | 666.5,17.2 | 659.6,17.3 | 926.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:58:00.073970,17.1 | 717.2,17.0 | 2083.1,16.9 | 1145.7,16.8 | 1034.3,16.7 | 666.5,17.2 | 647.4,17.3 | 926.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 11:59:00.069475,17.1 | 712.4,17.0 | 2085.7,16.9 | 1146.1,16.8 | 1034.4,16.7 | 681.5,17.2 | 652.7,17.3 | 926.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 718.6
2022-09-23 12:00:00.067506,17.1 | 707.3,17.0 | 2085.7,16.9 | 1146.1,16.8 | 1037.0,16.7 | 1021.5,17.2 | 650.3,17.3 | 926.8,17.4 | 1133.2,17.5 | 520.3,17.6 | 712.9
