date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-09-21 10:27:36.128952,17.6 | 217.8,17.5 | 1841.6,17.4 | 922.3,17.3 | 622.2,17.2 | 452.2,17.7 | 911.3,17.8 | 566.9,17.9 | 370.2,18.0 | 1075.0,18.1 | 540.2
2022-09-21 10:28:00.086777,17.6 | 218.8,17.5 | 1842.2,17.4 | 922.3,17.3 | 622.2,17.2 | 452.2,17.7 | 911.3,17.8 | 566.9,17.9 | 370.2,18.0 | 1075.0,18.1 | 540.2
2022-09-21 10:29:00.076671,17.6 | 239.8,17.5 | 1842.2,17.4 | 922.0,17.3 | 627.7,17.2 | 452.2,17.7 | 922.5,17.8 | 566.9,17.9 | 368.9,18.0 | 1010.0,18.1 | 544.0
2022-09-21 10:30:00.049003,17.6 | 241.7,17.5 | 1844.4,17.4 | 922.5,17.3 | 627.7,17.2 | 452.2,17.7 | 940.1,17.8 | 566.9,17.9 | 371.1,18.0 | 1010.0,18.1 | 544.0
2022-09-21 10:31:00.055879,17.5 | 1643.9,17.4 | 922.5,17.3 | 627.7,17.2 | 524.7,17.1 | 348.9,17.6 | 379.3,17.7 | 953.7,17.8 | 535.5,17.9 | 336.8,18.0 | 1010.0
2022-09-21 10:32:00.055846,17.5 | 1340.5,17.4 | 958.8,17.3 | 627.9,17.2 | 526.3,17.1 | 551.7,17.6 | 723.1,17.7 | 732.6,17.8 | 586.0,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:33:00.053793,17.5 | 1492.9,17.4 | 960.5,17.3 | 628.9,17.2 | 527.1,17.1 | 551.7,17.6 | 730.5,17.7 | 732.6,17.8 | 587.0,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:34:00.053487,17.5 | 1283.9,17.4 | 965.3,17.3 | 629.9,17.2 | 527.1,17.1 | 551.7,17.6 | 710.2,17.7 | 732.6,17.8 | 592.0,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:35:00.065893,17.5 | 1304.0,17.4 | 965.3,17.3 | 649.9,17.2 | 527.1,17.1 | 551.7,17.6 | 814.9,17.7 | 780.3,17.8 | 593.3,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:36:00.068901,17.5 | 1307.9,17.4 | 965.7,17.3 | 650.2,17.2 | 547.1,17.1 | 551.7,17.6 | 823.1,17.7 | 780.2,17.8 | 592.4,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:37:00.053113,17.5 | 1301.5,17.4 | 965.7,17.3 | 649.2,17.2 | 547.1,17.1 | 553.7,17.6 | 838.3,17.7 | 770.2,17.8 | 580.0,17.9 | 336.8,18.0 | 1020.0
2022-09-21 10:38:00.067138,17.5 | 1249.1,17.4 | 969.5,17.3 | 649.4,17.2 | 547.1,17.1 | 553.7,17.6 | 791.7,17.7 | 800.2,17.8 | 578.5,17.9 | 331.8,18.0 | 1020.0
2022-09-21 10:39:00.075523,17.5 | 1245.3,17.4 | 967.6,17.3 | 649.5,17.2 | 547.2,17.1 | 558.7,17.6 | 788.2,17.7 | 800.2,17.8 | 600.2,17.9 | 331.8,18.0 | 1020.0
2022-09-21 10:40:00.067029,17.5 | 1226.1,17.4 | 977.6,17.3 | 659.5,17.2 | 547.2,17.1 | 558.7,17.6 | 788.1,17.7 | 800.2,17.8 | 580.2,17.9 | 331.8,18.0 | 1020.0
2022-09-21 10:41:00.065330,17.5 | 1227.3,17.4 | 978.9,17.3 | 659.5,17.2 | 547.2,17.1 | 560.7,17.6 | 774.7,17.7 | 800.2,17.8 | 580.2,17.9 | 331.8,18.0 | 1020.6
2022-09-21 10:42:00.054157,17.5 | 1239.4,17.4 | 981.1,17.3 | 660.6,17.2 | 556.2,17.1 | 560.7,17.6 | 811.8,17.7 | 761.4,17.8 | 587.3,17.9 | 331.8,18.0 | 1020.6
2022-09-21 10:43:00.065024,17.5 | 1240.0,17.4 | 982.7,17.3 | 660.7,17.2 | 556.3,17.1 | 560.7,17.6 | 808.0,17.7 | 761.2,17.8 | 587.3,17.9 | 331.8,18.0 | 1020.6
2022-09-21 10:44:00.046265,17.5 | 1248.5,17.4 | 982.8,17.3 | 661.1,17.2 | 556.4,17.1 | 560.7,17.6 | 803.0,17.7 | 762.6,17.8 | 596.3,17.9 | 331.8,18.0 | 1020.6
2022-09-21 10:45:00.059573,17.5 | 1246.2,17.4 | 982.8,17.3 | 662.7,17.2 | 556.4,17.1 | 560.7,17.6 | 773.5,17.7 | 757.9,17.8 | 597.0,17.9 | 331.8,18.0 | 1020.6
