date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-09-27 10:00:00.045521,16.7 | 383.4,16.6 | 1015.0,16.5 | 1126.5,16.4 | 1006.7,16.3 | 1159.5,16.8 | 452.7,16.9 | 321.5,17.0 | 516.1,17.1 | 272.6,17.2 | 306.5
2022-09-27 10:23:00.055322,16.7 | 506.5,16.6 | 1073.4,16.5 | 1321.1,16.4 | 1021.9,16.3 | 1197.7,16.8 | 650.2,16.9 | 275.2,17.0 | 556.6,17.1 | 300.3,17.2 | 456.0
2022-09-27 10:24:00.053110,16.7 | 504.2,16.6 | 1074.4,16.5 | 1322.2,16.4 | 1021.9,16.3 | 1203.7,16.8 | 636.2,16.9 | 275.2,17.0 | 571.7,17.1 | 300.3,17.2 | 456.0
2022-09-27 10:25:00.049041,16.7 | 500.1,16.6 | 1076.5,16.5 | 1329.9,16.4 | 1021.9,16.3 | 1208.7,16.8 | 626.6,16.9 | 275.2,17.0 | 571.7,17.1 | 300.8,17.2 | 456.0
2022-09-27 10:26:00.048482,16.7 | 495.0,16.6 | 1082.1,16.5 | 1330.9,16.4 | 1021.9,16.3 | 1208.7,16.8 | 592.0,16.9 | 275.3,17.0 | 571.8,17.1 | 300.8,17.2 | 456.0
2022-09-27 10:27:00.051788,16.7 | 494.6,16.6 | 1082.1,16.5 | 1331.0,16.4 | 1021.9,16.3 | 1208.7,16.8 | 626.0,16.9 | 275.3,17.0 | 571.8,17.1 | 300.8,17.2 | 456.0
2022-09-27 10:28:00.067959,16.7 | 633.5,16.6 | 1082.1,16.5 | 1343.1,16.4 | 1021.9,16.3 | 1208.7,16.8 | 584.4,16.9 | 276.4,17.0 | 571.8,17.1 | 300.8,17.2 | 456.0
2022-09-27 10:29:00.058432,16.7 | 492.3,16.6 | 1082.2,16.5 | 1344.3,16.4 | 1021.9,16.3 | 1208.7,16.8 | 642.0,16.9 | 284.7,17.0 | 588.9,17.1 | 309.8,17.2 | 456.0
2022-09-27 10:30:00.059598,16.7 | 490.5,16.6 | 1082.2,16.5 | 1345.3,16.4 | 1022.9,16.3 | 1208.8,16.8 | 638.6,16.9 | 284.7,17.0 | 588.2,17.1 | 309.8,17.2 | 456.0
2022-09-27 10:31:00.051402,16.7 | 499.9,16.6 | 1083.2,16.5 | 1345.3,16.4 | 1022.9,16.3 | 1208.8,16.8 | 627.0,16.9 | 284.7,17.0 | 588.2,17.1 | 309.8,17.2 | 456.0
2022-09-27 10:32:00.051808,16.7 | 501.1,16.6 | 1083.3,16.5 | 1345.5,16.4 | 1022.9,16.3 | 1208.8,16.8 | 592.6,16.9 | 284.7,17.0 | 588.2,17.1 | 309.8,17.2 | 456.0
2022-09-27 10:33:00.068437,16.7 | 498.4,16.6 | 1083.3,16.5 | 1345.5,16.4 | 1022.9,16.3 | 1208.8,16.8 | 590.5,16.9 | 284.7,17.0 | 588.2,17.1 | 309.8,17.2 | 461.0
2022-09-27 10:34:00.065406,16.7 | 520.5,16.6 | 1064.3,16.5 | 1345.6,16.4 | 1022.9,16.3 | 1208.5,16.8 | 590.6,16.9 | 283.9,17.0 | 587.2,17.1 | 309.8,17.2 | 461.0
2022-09-27 10:35:00.055676,16.7 | 520.0,16.6 | 1064.3,16.5 | 1345.6,16.4 | 1022.0,16.3 | 1209.1,16.8 | 588.9,16.9 | 283.9,17.0 | 587.2,17.1 | 309.8,17.2 | 461.0
2022-09-27 10:36:00.049711,16.6 | 871.9,16.5 | 1435.6,16.4 | 1023.0,16.3 | 1209.2,16.2 | 909.0,16.7 | 657.1,16.8 | 595.3,16.9 | 283.9,17.0 | 588.2,17.1 | 300.8
2022-09-27 10:37:00.058592,16.7 | 494.4,16.6 | 1158.6,16.5 | 1424.0,16.4 | 1023.5,16.3 | 1209.2,16.8 | 520.7,16.9 | 283.9,17.0 | 692.3,17.1 | 309.9,17.2 | 461.0
2022-09-27 10:38:00.053193,16.7 | 720.2,16.6 | 1158.7,16.5 | 1424.0,16.4 | 1023.5,16.3 | 1210.7,16.8 | 518.7,16.9 | 284.9,17.0 | 692.3,17.1 | 309.9,17.2 | 461.0
2022-09-27 10:39:00.056162,16.7 | 772.5,16.6 | 1160.9,16.5 | 1424.0,16.4 | 1023.5,16.3 | 1210.7,16.8 | 509.0,16.9 | 285.8,17.0 | 692.3,17.1 | 309.9,17.2 | 461.0
2022-09-27 10:40:00.052303,16.7 | 770.9,16.6 | 1160.9,16.5 | 1424.0,16.4 | 1025.5,16.3 | 1210.7,16.8 | 501.7,16.9 | 285.8,17.0 | 692.3,17.1 | 309.9,17.2 | 461.0
2022-09-27 10:41:00.047101,16.7 | 777.9,16.6 | 1160.9,16.5 | 1444.4,16.4 | 1025.5,16.3 | 1215.7,16.8 | 499.8,16.9 | 285.8,17.0 | 692.4,17.1 | 309.9,17.2 | 461.0
2022-09-27 10:42:00.059173,16.7 | 273.5,16.6 | 975.2,16.5 | 1465.2,16.4 | 585.5,16.3 | 1215.7,16.8 | 474.2,16.9 | 335.8,17.0 | 692.4,17.1 | 310.2,17.2 | 461.0
2022-09-27 10:43:00.046847,16.7 | 422.6,16.6 | 975.2,16.5 | 1465.3,16.4 | 585.5,16.3 | 1215.7,16.8 | 463.4,16.9 | 335.8,17.0 | 692.4,17.1 | 310.2,17.2 | 461.0
2022-09-27 10:44:00.050638,16.7 | 432.2,16.6 | 975.3,16.5 | 1465.4,16.4 | 585.4,16.3 | 1215.7,16.8 | 451.4,16.9 | 335.8,17.0 | 692.4,17.1 | 311.2,17.2 | 461.0
2022-09-27 10:45:00.054020,16.7 | 482.3,16.6 | 875.2,16.5 | 1455.8,16.4 | 585.4,16.3 | 1215.7,16.8 | 432.6,16.9 | 335.8,17.0 | 692.4,17.1 | 311.2,17.2 | 461.0
2022-09-27 10:46:00.052322,16.7 | 615.3,16.6 | 900.9,16.5 | 1575.0,16.4 | 585.4,16.3 | 1215.7,16.8 | 433.7,16.9 | 335.8,17.0 | 692.7,17.1 | 311.2,17.2 | 462.0
2022-09-27 10:47:00.055253,16.7 | 716.3,16.6 | 938.8,16.5 | 1490.4,16.4 | 585.4,16.3 | 1216.2,16.8 | 178.6,16.9 | 457.5,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:48:00.054165,16.7 | 704.3,16.6 | 970.8,16.5 | 1498.2,16.4 | 585.4,16.3 | 1216.2,16.8 | 167.0,16.9 | 454.7,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:49:00.067368,16.7 | 696.6,16.6 | 970.8,16.5 | 1498.7,16.4 | 585.5,16.3 | 1216.4,16.8 | 157.5,16.9 | 454.6,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:50:00.062216,16.7 | 683.5,16.6 | 970.8,16.5 | 1499.2,16.4 | 585.5,16.3 | 1217.4,16.8 | 199.8,16.9 | 404.6,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:51:00.048380,16.7 | 688.9,16.6 | 971.8,16.5 | 1500.3,16.4 | 585.5,16.3 | 1217.4,16.8 | 214.3,16.9 | 404.6,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:52:00.046096,16.7 | 591.0,16.6 | 971.8,16.5 | 1500.2,16.4 | 585.5,16.3 | 1217.4,16.8 | 192.0,16.9 | 404.6,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:53:00.054758,16.7 | 532.0,16.6 | 972.8,16.5 | 1500.2,16.4 | 585.5,16.3 | 1217.4,16.8 | 202.0,16.9 | 414.6,17.0 | 693.2,17.1 | 311.4,17.2 | 462.0
2022-09-27 10:54:00.049139,16.7 | 525.6,16.6 | 972.8,16.5 | 1501.2,16.4 | 585.5,16.3 | 1217.4,16.8 | 193.4,16.9 | 413.3,17.0 | 693.2,17.1 | 311.4,17.2 | 467.0
2022-09-27 10:55:00.053033,16.7 | 620.6,16.6 | 985.4,16.5 | 1503.1,16.4 | 585.5,16.3 | 1217.4,16.8 | 214.9,16.9 | 415.0,17.0 | 693.2,17.1 | 311.4,17.2 | 467.0
2022-09-27 10:56:00.061680,16.7 | 624.1,16.6 | 985.4,16.5 | 1524.2,16.4 | 585.5,16.3 | 1217.4,16.8 | 214.9,16.9 | 415.2,17.0 | 693.2,17.1 | 311.4,17.2 | 467.0
2022-09-27 10:57:00.066831,16.7 | 575.2,16.6 | 887.4,16.5 | 1526.2,16.4 | 587.5,16.3 | 1217.4,16.8 | 224.0,16.9 | 413.5,17.0 | 693.2,17.1 | 309.4,17.2 | 467.0
2022-09-27 10:58:00.056421,16.7 | 578.6,16.6 | 887.9,16.5 | 1526.4,16.4 | 587.7,16.3 | 1218.7,16.8 | 219.5,16.9 | 414.0,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 10:59:00.053370,16.7 | 607.6,16.6 | 888.0,16.5 | 1515.9,16.4 | 587.9,16.3 | 1218.7,16.8 | 220.8,16.9 | 414.0,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:00:00.052011,16.7 | 609.0,16.6 | 890.0,16.5 | 1521.4,16.4 | 587.9,16.3 | 1218.7,16.8 | 215.4,16.9 | 414.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:01:00.067612,16.7 | 610.1,16.6 | 890.3,16.5 | 1522.4,16.4 | 587.9,16.3 | 1219.7,16.8 | 216.0,16.9 | 414.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:02:00.062562,16.7 | 610.2,16.6 | 892.8,16.5 | 1525.4,16.4 | 588.5,16.3 | 1219.7,16.8 | 205.0,16.9 | 414.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:03:00.052647,16.7 | 609.8,16.6 | 893.3,16.5 | 1530.6,16.4 | 588.5,16.3 | 1223.7,16.8 | 209.8,16.9 | 414.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:04:00.052207,16.7 | 527.2,16.6 | 893.3,16.5 | 1532.2,16.4 | 593.5,16.3 | 1223.7,16.8 | 219.5,16.9 | 414.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:05:00.049328,16.7 | 527.3,16.6 | 893.3,16.5 | 1532.2,16.4 | 593.5,16.3 | 1223.7,16.8 | 291.6,16.9 | 415.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:06:00.051292,16.7 | 531.4,16.6 | 893.3,16.5 | 1532.1,16.4 | 593.5,16.3 | 1228.7,16.8 | 235.0,16.9 | 415.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:07:00.057187,16.7 | 531.4,16.6 | 906.0,16.5 | 1532.5,16.4 | 593.5,16.3 | 1228.7,16.8 | 234.4,16.9 | 415.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:08:00.046426,16.7 | 534.5,16.6 | 906.0,16.5 | 1534.8,16.4 | 593.5,16.3 | 1228.7,16.8 | 234.5,16.9 | 415.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:09:00.045942,16.7 | 528.7,16.6 | 906.0,16.5 | 1536.5,16.4 | 593.5,16.3 | 1228.7,16.8 | 233.8,16.9 | 417.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:10:00.046191,16.7 | 583.3,16.6 | 906.0,16.5 | 1536.6,16.4 | 593.5,16.3 | 1228.7,16.8 | 225.2,16.9 | 417.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:11:00.051350,16.7 | 532.8,16.6 | 910.1,16.5 | 1538.0,16.4 | 593.5,16.3 | 1228.7,16.8 | 224.6,16.9 | 419.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:12:00.072115,16.7 | 637.4,16.6 | 913.2,16.5 | 1534.6,16.4 | 593.5,16.3 | 1228.7,16.8 | 221.2,16.9 | 419.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:13:00.080262,16.7 | 638.4,16.6 | 913.2,16.5 | 1534.6,16.4 | 594.0,16.3 | 1228.7,16.8 | 219.2,16.9 | 419.1,17.0 | 693.2,17.1 | 313.4,17.2 | 467.0
2022-09-27 11:14:00.052088,16.7 | 638.4,16.6 | 913.2,16.5 | 1534.6,16.4 | 594.0,16.3 | 1231.7,16.8 | 217.3,16.9 | 419.6,17.0 | 693.2,17.1 | 313.4,17.2 | 467.9
2022-09-27 11:15:00.063849,16.7 | 643.1,16.6 | 913.2,16.5 | 1534.6,16.4 | 594.0,16.3 | 1231.7,16.8 | 215.9,16.9 | 419.6,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:16:00.088858,16.7 | 648.6,16.6 | 927.9,16.5 | 1535.6,16.4 | 594.0,16.3 | 1231.9,16.8 | 218.6,16.9 | 419.6,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:17:00.048875,16.7 | 654.9,16.6 | 932.6,16.5 | 1536.6,16.4 | 594.0,16.3 | 1231.9,16.8 | 215.2,16.9 | 419.6,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:18:00.056853,16.7 | 597.2,16.6 | 935.6,16.5 | 1535.6,16.4 | 595.0,16.3 | 1231.9,16.8 | 222.9,16.9 | 419.6,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:19:00.056194,16.7 | 605.1,16.6 | 935.6,16.5 | 1537.6,16.4 | 595.0,16.3 | 1232.0,16.8 | 219.2,16.9 | 419.6,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:20:00.051404,16.7 | 563.5,16.6 | 935.6,16.5 | 1532.6,16.4 | 595.0,16.3 | 1233.0,16.8 | 218.6,16.9 | 427.1,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:21:00.234259,16.7 | 563.5,16.6 | 933.6,16.5 | 1532.6,16.4 | 605.0,16.3 | 1233.0,16.8 | 216.5,16.9 | 427.1,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:22:00.233967,16.7 | 561.7,16.6 | 943.6,16.5 | 1532.6,16.4 | 605.0,16.3 | 1233.0,16.8 | 211.5,16.9 | 427.1,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:23:00.063313,16.7 | 558.8,16.6 | 943.8,16.5 | 1538.1,16.4 | 610.0,16.3 | 1238.0,16.8 | 212.3,16.9 | 429.5,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:24:00.061110,16.7 | 559.0,16.6 | 942.9,16.5 | 1538.1,16.4 | 611.6,16.3 | 1238.0,16.8 | 270.2,16.9 | 432.5,17.0 | 693.2,17.1 | 313.9,17.2 | 467.9
2022-09-27 11:25:00.066647,16.7 | 562.3,16.6 | 949.6,16.5 | 1541.6,16.4 | 611.6,16.3 | 1242.0,16.8 | 269.7,16.9 | 432.5,17.0 | 693.2,17.1 | 313.9,17.2 | 468.0
2022-09-27 11:26:00.058754,16.7 | 558.1,16.6 | 944.2,16.5 | 1543.6,16.4 | 611.6,16.3 | 1242.0,16.8 | 319.1,16.9 | 432.5,17.0 | 688.2,17.1 | 313.9,17.2 | 468.0
2022-09-27 11:27:00.051952,16.7 | 563.1,16.6 | 940.0,16.5 | 1544.1,16.4 | 611.6,16.3 | 1247.5,16.8 | 318.9,16.9 | 432.5,17.0 | 688.2,17.1 | 313.9,17.2 | 468.0
2022-09-27 11:28:00.051611,16.7 | 491.5,16.6 | 940.0,16.5 | 1545.1,16.4 | 611.6,16.3 | 1247.5,16.8 | 316.8,16.9 | 432.5,17.0 | 688.2,17.1 | 313.9,17.2 | 468.0
2022-09-27 11:29:00.048150,16.7 | 519.5,16.6 | 940.0,16.5 | 1544.1,16.4 | 611.6,16.3 | 1247.5,16.8 | 333.3,16.9 | 433.3,17.0 | 678.2,17.1 | 323.9,17.2 | 467.7
2022-09-27 11:30:00.066680,16.7 | 559.5,16.6 | 939.7,16.5 | 1541.3,16.4 | 611.6,16.3 | 1247.5,16.8 | 311.6,16.9 | 433.3,17.0 | 678.2,17.1 | 323.9,17.2 | 467.7
2022-09-27 11:31:00.073265,16.7 | 559.5,16.6 | 939.7,16.5 | 1541.3,16.4 | 611.6,16.3 | 1247.5,16.8 | 309.2,16.9 | 433.3,17.0 | 678.2,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:32:00.057211,16.7 | 554.9,16.6 | 939.7,16.5 | 1541.3,16.4 | 611.6,16.3 | 1247.5,16.8 | 365.5,16.9 | 433.3,17.0 | 678.2,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:33:00.049039,16.7 | 594.4,16.6 | 939.7,16.5 | 1541.2,16.4 | 611.6,16.3 | 1247.5,16.8 | 376.4,16.9 | 433.3,17.0 | 678.2,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:34:00.047760,16.7 | 593.6,16.6 | 941.5,16.5 | 1543.4,16.4 | 611.6,16.3 | 1247.6,16.8 | 375.3,16.9 | 434.8,17.0 | 678.2,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:35:00.051743,16.7 | 595.5,16.6 | 941.5,16.5 | 1544.7,16.4 | 611.6,16.3 | 1247.6,16.8 | 371.4,16.9 | 434.5,17.0 | 678.5,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:36:00.050698,16.7 | 596.5,16.6 | 941.5,16.5 | 1550.2,16.4 | 611.6,16.3 | 1247.6,16.8 | 368.5,16.9 | 434.5,17.0 | 678.6,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:37:00.049993,16.7 | 725.3,16.6 | 941.5,16.5 | 1549.7,16.4 | 611.6,16.3 | 1246.6,16.8 | 228.2,16.9 | 434.5,17.0 | 678.6,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:38:00.049337,16.7 | 665.3,16.6 | 941.7,16.5 | 1544.8,16.4 | 613.6,16.3 | 1246.6,16.8 | 182.5,16.9 | 434.5,17.0 | 678.6,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:39:00.047403,16.7 | 665.3,16.6 | 941.8,16.5 | 1548.5,16.4 | 613.6,16.3 | 1246.6,16.8 | 229.8,16.9 | 434.5,17.0 | 678.6,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:40:00.043631,16.7 | 665.8,16.6 | 961.5,16.5 | 1545.9,16.4 | 613.6,16.3 | 1246.6,16.8 | 221.5,16.9 | 434.5,17.0 | 679.5,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:41:00.052317,16.7 | 761.0,16.6 | 961.8,16.5 | 1546.0,16.4 | 615.6,16.3 | 1246.6,16.8 | 236.4,16.9 | 434.5,17.0 | 679.7,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:42:00.054995,16.7 | 756.9,16.6 | 970.6,16.5 | 1550.6,16.4 | 615.6,16.3 | 1243.5,16.8 | 257.4,16.9 | 434.5,17.0 | 679.7,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:43:00.050668,16.7 | 679.9,16.6 | 970.6,16.5 | 1554.0,16.4 | 615.6,16.3 | 1243.5,16.8 | 257.8,16.9 | 432.1,17.0 | 679.7,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:44:00.047441,16.7 | 685.6,16.6 | 970.6,16.5 | 1554.0,16.4 | 616.6,16.3 | 1243.5,16.8 | 249.4,16.9 | 432.1,17.0 | 679.7,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:45:00.046619,16.7 | 682.5,16.6 | 970.6,16.5 | 1554.0,16.4 | 616.7,16.3 | 1244.0,16.8 | 245.8,16.9 | 432.1,17.0 | 679.7,17.1 | 323.9,17.2 | 487.7
2022-09-27 11:46:00.064929,16.7 | 768.4,16.6 | 980.5,16.5 | 1575.6,16.4 | 616.7,16.3 | 1246.0,16.8 | 228.7,16.9 | 432.4,17.0 | 678.7,17.1 | 324.9,17.2 | 487.7
2022-09-27 11:47:00.065609,16.7 | 771.4,16.6 | 980.5,16.5 | 1575.6,16.4 | 616.7,16.3 | 1246.0,16.8 | 225.7,16.9 | 433.3,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:48:00.053124,16.7 | 774.1,16.6 | 980.5,16.5 | 1584.3,16.4 | 616.7,16.3 | 1249.2,16.8 | 227.3,16.9 | 433.3,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:49:00.047506,16.7 | 761.9,16.6 | 980.8,16.5 | 1690.3,16.4 | 616.7,16.3 | 1251.2,16.8 | 227.3,16.9 | 433.3,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:50:00.049056,16.7 | 762.4,16.6 | 980.8,16.5 | 1690.6,16.4 | 616.7,16.3 | 1251.2,16.8 | 224.0,16.9 | 433.3,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:51:00.063733,16.7 | 762.4,16.6 | 980.9,16.5 | 1690.7,16.4 | 616.7,16.3 | 1251.2,16.8 | 220.3,16.9 | 433.3,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:52:00.056190,16.7 | 604.6,16.6 | 1000.3,16.5 | 1712.4,16.4 | 616.7,16.3 | 1251.2,16.8 | 216.1,16.9 | 433.0,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:53:00.052087,16.7 | 539.1,16.6 | 1000.3,16.5 | 1712.9,16.4 | 616.7,16.3 | 1251.2,16.8 | 227.5,16.9 | 434.5,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:54:00.065162,16.7 | 539.0,16.6 | 1000.9,16.5 | 1712.9,16.4 | 616.7,16.3 | 1251.2,16.8 | 231.4,16.9 | 434.5,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
2022-09-27 11:55:00.069898,16.7 | 527.9,16.6 | 1000.9,16.5 | 1713.2,16.4 | 616.7,16.3 | 1251.2,16.8 | 231.7,16.9 | 434.5,17.0 | 678.7,17.1 | 324.9,17.2 | 486.8
