date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-08-02 10:37:29.189841,17.3 | 1920.4,17.2 | 1209.1,17.1 | 1189.1,17.0 | 1396.3,16.9 | 550.9,17.4 | 1926.3,17.5 | 1772.2,17.6 | 957.9,17.7 | 472.6,17.8 | 941.2
2022-08-02 11:06:00.066617,17.2 | 1096.3,17.1 | 1446.9,17.0 | 1729.7,16.9 | 688.2,16.8 | 974.7,17.3 | 2105.4,17.4 | 1619.7,17.5 | 1725.2,17.6 | 1188.2,17.7 | 602.2
2022-08-02 11:07:00.079279,17.2 | 1128.5,17.1 | 1460.9,17.0 | 1736.6,16.9 | 689.2,16.8 | 981.9,17.3 | 2096.6,17.4 | 1623.3,17.5 | 1724.2,17.6 | 1188.2,17.7 | 602.2
2022-08-02 11:08:00.068550,17.2 | 1132.5,17.1 | 1472.0,17.0 | 1736.6,16.9 | 689.2,16.8 | 981.9,17.3 | 2104.5,17.4 | 1619.9,17.5 | 1725.3,17.6 | 1188.2,17.7 | 602.2
2022-08-02 11:09:00.068049,17.2 | 981.3,17.1 | 1482.0,17.0 | 1742.5,16.9 | 689.2,16.8 | 981.9,17.3 | 2119.8,17.4 | 1614.9,17.5 | 1731.5,17.6 | 1188.2,17.7 | 602.2
2022-08-02 11:10:00.077250,17.2 | 1127.1,17.1 | 1482.5,17.0 | 1742.5,16.9 | 692.2,16.8 | 1021.9,17.3 | 2122.2,17.4 | 1616.6,17.5 | 1726.7,17.6 | 1191.7,17.7 | 602.2
2022-08-02 11:11:00.068523,17.2 | 1336.1,17.1 | 1481.5,17.0 | 1749.5,16.9 | 692.2,16.8 | 1032.5,17.3 | 2123.5,17.4 | 1617.7,17.5 | 1726.7,17.6 | 1196.7,17.7 | 603.2
2022-08-02 11:12:00.057138,17.2 | 940.1,17.1 | 1492.5,17.0 | 1749.5,16.9 | 693.2,16.8 | 1032.5,17.3 | 2112.6,17.4 | 1619.0,17.5 | 1727.7,17.6 | 1187.4,17.7 | 603.2
2022-08-02 11:13:00.059336,17.2 | 941.9,17.1 | 1483.5,17.0 | 1733.7,16.9 | 703.2,16.8 | 1032.5,17.3 | 2106.1,17.4 | 1618.0,17.5 | 1727.0,17.6 | 1189.4,17.7 | 603.2
2022-08-02 11:14:00.075358,17.2 | 900.1,17.1 | 1483.6,17.0 | 1728.7,16.9 | 703.2,16.8 | 1032.5,17.3 | 2179.2,17.4 | 1594.1,17.5 | 1727.5,17.6 | 1189.4,17.7 | 603.2
2022-08-02 11:15:00.078170,17.2 | 888.7,17.1 | 1482.5,17.0 | 1734.6,16.9 | 703.2,16.8 | 1032.1,17.3 | 2183.7,17.4 | 1592.1,17.5 | 1727.5,17.6 | 1189.4,17.7 | 603.9
2022-08-02 11:16:00.060321,17.2 | 1091.8,17.1 | 1483.5,17.0 | 1728.6,16.9 | 703.2,16.8 | 1042.1,17.3 | 2182.1,17.4 | 1592.3,17.5 | 1727.5,17.6 | 1189.4,17.7 | 603.1
2022-08-02 11:17:00.051096,17.2 | 1078.2,17.1 | 1479.5,17.0 | 1721.7,16.9 | 703.2,16.8 | 1042.6,17.3 | 2201.5,17.4 | 1585.9,17.5 | 1762.5,17.6 | 1189.4,17.7 | 603.1
2022-08-02 11:18:00.058925,17.2 | 1083.4,17.1 | 1479.5,17.0 | 1715.0,16.9 | 703.6,16.8 | 1044.0,17.3 | 2190.1,17.4 | 1578.1,17.5 | 1765.0,17.6 | 1189.4,17.7 | 608.1
2022-08-02 11:19:00.065815,17.2 | 1908.4,17.1 | 1478.5,17.0 | 1721.7,16.9 | 703.6,16.8 | 1043.8,17.3 | 2174.8,17.4 | 1573.5,17.5 | 1764.0,17.6 | 1196.0,17.7 | 610.1
2022-08-02 11:20:00.058668,17.2 | 1900.7,17.1 | 1478.5,17.0 | 1729.1,16.9 | 703.6,16.8 | 1041.8,17.3 | 2167.3,17.4 | 1584.5,17.5 | 1765.5,17.6 | 1196.5,17.7 | 610.4
2022-08-02 11:21:00.055583,17.3 | 604.2,17.2 | 1492.2,17.1 | 1744.9,17.0 | 1658.8,16.9 | 503.6,17.4 | 1568.3,17.5 | 1776.5,17.6 | 1196.5,17.7 | 610.4,17.8 | 827.7
2022-08-02 11:22:00.056236,17.3 | 898.8,17.2 | 1484.5,17.1 | 1772.1,17.0 | 1669.0,16.9 | 504.1,17.4 | 1593.5,17.5 | 1797.0,17.6 | 1210.3,17.7 | 741.9,17.8 | 826.8
2022-08-02 11:23:00.062904,17.3 | 915.9,17.2 | 1673.2,17.1 | 1782.1,17.0 | 1571.8,16.9 | 504.1,17.4 | 1592.9,17.5 | 1797.3,17.6 | 1061.3,17.7 | 911.9,17.8 | 826.8
2022-08-02 11:24:00.054000,17.3 | 758.4,17.2 | 1692.7,17.1 | 1788.1,17.0 | 1549.8,16.9 | 503.2,17.4 | 1576.3,17.5 | 1803.8,17.6 | 1062.6,17.7 | 912.9,17.8 | 957.0
2022-08-02 11:25:00.058131,17.3 | 783.1,17.2 | 1700.7,17.1 | 1788.1,17.0 | 1560.8,16.9 | 503.2,17.4 | 1617.2,17.5 | 1829.9,17.6 | 1062.6,17.7 | 912.9,17.8 | 837.0
2022-08-02 11:26:00.062933,17.3 | 688.0,17.2 | 1720.5,17.1 | 1793.0,17.0 | 1526.8,16.9 | 503.2,17.4 | 1726.5,17.5 | 1872.6,17.6 | 1058.8,17.7 | 914.4,17.8 | 837.0
2022-08-02 11:27:00.058105,17.3 | 698.6,17.2 | 1799.7,17.1 | 1913.8,17.0 | 1526.8,16.9 | 503.2,17.4 | 1720.4,17.5 | 1884.6,17.6 | 1064.8,17.7 | 914.4,17.8 | 887.0
2022-08-02 11:28:00.054135,17.3 | 660.4,17.2 | 1819.4,17.1 | 1893.3,17.0 | 1526.8,16.9 | 504.2,17.4 | 1610.0,17.5 | 1884.8,17.6 | 1063.8,17.7 | 914.4,17.8 | 887.0
2022-08-02 11:29:00.059585,17.3 | 621.3,17.2 | 1800.1,17.1 | 1914.1,17.0 | 1526.8,16.9 | 507.2,17.4 | 1616.1,17.5 | 1885.5,17.6 | 1063.8,17.7 | 914.4,17.8 | 859.0
2022-08-02 11:30:00.047164,17.2 | 1855.7,17.1 | 1745.1,17.0 | 1526.8,16.9 | 507.2,16.8 | 1037.5,17.3 | 1007.7,17.4 | 1598.8,17.5 | 1785.6,17.6 | 1063.8,17.7 | 913.2
2022-08-02 11:31:00.056896,17.2 | 1918.1,17.1 | 1739.1,17.0 | 1529.8,16.9 | 513.2,16.8 | 1037.6,17.3 | 1043.7,17.4 | 1604.8,17.5 | 1773.6,17.6 | 1062.9,17.7 | 913.2
2022-08-02 11:32:00.062535,17.2 | 1918.0,17.1 | 1741.1,17.0 | 1535.6,16.9 | 513.2,16.8 | 1040.6,17.3 | 1057.7,17.4 | 1607.8,17.5 | 1774.1,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:33:00.057377,17.3 | 322.5,17.2 | 1903.8,17.1 | 1727.2,17.0 | 1537.1,16.9 | 513.5,17.4 | 1619.8,17.5 | 1779.6,17.6 | 1062.0,17.7 | 915.3,17.8 | 864.2
2022-08-02 11:34:00.058244,17.2 | 1968.9,17.1 | 1722.3,17.0 | 1548.1,16.9 | 513.5,16.8 | 1042.6,17.3 | 772.7,17.4 | 1593.0,17.5 | 1779.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:35:00.076064,17.2 | 2123.4,17.1 | 1724.3,17.0 | 1556.2,16.9 | 539.5,16.8 | 1012.9,17.3 | 1048.7,17.4 | 1597.1,17.5 | 1784.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:36:00.078541,17.2 | 2137.1,17.1 | 1725.3,17.0 | 1548.1,16.9 | 559.5,16.8 | 1015.9,17.3 | 1043.8,17.4 | 1600.2,17.5 | 1788.5,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:37:00.069263,17.2 | 2144.6,17.1 | 1690.0,17.0 | 1578.5,16.9 | 559.7,16.8 | 1030.8,17.3 | 1080.6,17.4 | 1594.8,17.5 | 1788.4,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:38:00.053201,17.2 | 2149.2,17.1 | 1692.0,17.0 | 1583.2,16.9 | 559.7,16.8 | 1031.0,17.3 | 1095.7,17.4 | 1595.8,17.5 | 1788.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:39:00.060996,17.2 | 2151.6,17.1 | 1692.0,17.0 | 1583.2,16.9 | 560.2,16.8 | 1036.5,17.3 | 1095.3,17.4 | 1595.8,17.5 | 1788.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:40:00.055359,17.2 | 2211.1,17.1 | 1692.0,17.0 | 1583.2,16.9 | 560.2,16.8 | 1036.5,17.3 | 1101.8,17.4 | 1628.0,17.5 | 1789.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:41:00.055675,17.2 | 2211.1,17.1 | 1692.0,17.0 | 1582.2,16.9 | 560.2,16.8 | 1036.5,17.3 | 1123.5,17.4 | 1632.3,17.5 | 1785.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:42:00.056630,17.2 | 2210.3,17.1 | 1699.7,17.0 | 1582.2,16.9 | 561.2,16.8 | 1036.5,17.3 | 1123.4,17.4 | 1640.4,17.5 | 1785.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:43:00.064039,17.2 | 2223.6,17.1 | 1691.0,17.0 | 1586.2,16.9 | 561.2,16.8 | 1032.5,17.3 | 1124.8,17.4 | 1640.8,17.5 | 1785.6,17.6 | 1061.9,17.7 | 915.3
2022-08-02 11:44:00.085223,17.2 | 2278.1,17.1 | 1672.7,17.0 | 1586.2,16.9 | 561.2,16.8 | 1030.5,17.3 | 1068.8,17.4 | 1644.8,17.5 | 1785.6,17.6 | 1061.9,17.7 | 917.8
2022-08-02 11:45:00.075283,17.2 | 2281.1,17.1 | 1670.7,17.0 | 1596.2,16.9 | 561.2,16.8 | 1030.5,17.3 | 1106.0,17.4 | 1634.4,17.5 | 1788.6,17.6 | 1061.9,17.7 | 917.8
2022-08-02 11:46:00.062972,17.2 | 2281.2,17.1 | 1670.8,17.0 | 1596.0,16.9 | 561.2,16.8 | 1030.3,17.3 | 1130.8,17.4 | 1635.1,17.5 | 1787.8,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:47:00.072562,17.2 | 2284.3,17.1 | 1669.8,17.0 | 1596.0,16.9 | 561.2,16.8 | 1030.3,17.3 | 1119.6,17.4 | 1636.5,17.5 | 1787.8,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:48:00.070938,17.2 | 2336.3,17.1 | 1680.8,17.0 | 1596.0,16.9 | 561.2,16.8 | 1030.3,17.3 | 1119.0,17.4 | 1636.5,17.5 | 1797.3,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:49:00.063025,17.2 | 2306.8,17.1 | 1680.8,17.0 | 1596.0,16.9 | 561.1,16.8 | 1030.3,17.3 | 1187.6,17.4 | 1641.5,17.5 | 1797.3,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:50:00.065608,17.2 | 2290.8,17.1 | 1680.8,17.0 | 1599.9,16.9 | 561.1,16.8 | 1030.8,17.3 | 1357.1,17.4 | 1641.5,17.5 | 1825.9,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:51:00.060990,17.2 | 2283.0,17.1 | 1680.3,17.0 | 1611.9,16.9 | 566.1,16.8 | 1030.8,17.3 | 1385.4,17.4 | 1631.8,17.5 | 1818.5,17.6 | 1062.9,17.7 | 917.8
2022-08-02 11:52:00.069698,17.2 | 2288.9,17.1 | 1680.3,17.0 | 1616.9,16.9 | 566.1,16.8 | 1030.8,17.3 | 1209.7,17.4 | 1643.9,17.5 | 1818.5,17.6 | 1063.9,17.7 | 917.8
2022-08-02 11:53:00.059745,17.2 | 1939.1,17.1 | 1680.3,17.0 | 1616.9,16.9 | 571.1,16.8 | 1030.8,17.3 | 1142.7,17.4 | 1636.9,17.5 | 1826.5,17.6 | 1063.9,17.7 | 917.8
2022-08-02 11:54:00.051591,17.2 | 2039.1,17.1 | 1779.8,17.0 | 1618.9,16.9 | 571.3,16.8 | 1030.8,17.3 | 1162.2,17.4 | 1631.1,17.5 | 1826.5,17.6 | 1066.9,17.7 | 917.8
2022-08-02 11:55:00.059536,17.2 | 2044.2,17.1 | 1779.8,17.0 | 1619.0,16.9 | 572.3,16.8 | 1031.3,17.3 | 1203.8,17.4 | 1632.6,17.5 | 1826.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 11:56:00.075996,17.2 | 2045.3,17.1 | 1778.8,17.0 | 1620.0,16.9 | 572.3,16.8 | 1033.8,17.3 | 1176.0,17.4 | 1637.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 11:57:00.074540,17.2 | 2047.2,17.1 | 1778.8,17.0 | 1624.0,16.9 | 572.9,16.8 | 1033.8,17.3 | 1166.2,17.4 | 1637.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 11:58:00.047115,17.2 | 2051.7,17.1 | 1778.8,17.0 | 1624.0,16.9 | 572.9,16.8 | 1035.0,17.3 | 1133.4,17.4 | 1637.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 11:59:00.051707,17.2 | 2048.5,17.1 | 1779.8,17.0 | 1625.2,16.9 | 572.9,16.8 | 1031.3,17.3 | 1123.4,17.4 | 1637.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 12:00:00.063362,17.2 | 2066.5,17.1 | 1780.8,17.0 | 1619.4,16.9 | 582.9,16.8 | 1031.6,17.3 | 1130.6,17.4 | 1637.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 12:01:00.055957,17.2 | 2068.3,17.1 | 1779.8,17.0 | 1619.4,16.9 | 584.9,16.8 | 1031.6,17.3 | 1105.3,17.4 | 1636.6,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 12:02:00.062150,17.2 | 1766.4,17.1 | 1780.8,17.0 | 1630.2,16.9 | 584.9,16.8 | 1031.6,17.3 | 1237.8,17.4 | 1636.8,17.5 | 1828.8,17.6 | 1066.9,17.7 | 917.8
2022-08-02 12:03:00.064441,17.2 | 1759.7,17.1 | 1780.8,17.0 | 1630.2,16.9 | 584.9,16.8 | 1031.6,17.3 | 1228.1,17.4 | 1640.8,17.5 | 1818.8,17.6 | 1064.9,17.7 | 917.8
2022-08-02 12:04:00.061491,17.2 | 1762.8,17.1 | 1780.8,17.0 | 1630.7,16.9 | 584.9,16.8 | 1031.6,17.3 | 1232.5,17.4 | 1640.8,17.5 | 1818.8,17.6 | 1064.9,17.7 | 918.8
2022-08-02 12:05:00.061656,17.2 | 1761.8,17.1 | 1785.2,17.0 | 1630.7,16.9 | 584.9,16.8 | 1031.6,17.3 | 1221.7,17.4 | 1641.1,17.5 | 1828.8,17.6 | 1064.9,17.7 | 918.8
2022-08-02 12:06:00.066294,17.2 | 1759.9,17.1 | 1785.6,17.0 | 1630.3,16.9 | 584.9,16.8 | 1031.6,17.3 | 1226.0,17.4 | 1639.7,17.5 | 1829.9,17.6 | 1064.9,17.7 | 918.8
2022-08-02 12:07:00.060338,17.2 | 1757.4,17.1 | 1785.7,17.0 | 1630.3,16.9 | 584.9,16.8 | 1031.6,17.3 | 1221.6,17.4 | 1639.7,17.5 | 1829.9,17.6 | 1065.4,17.7 | 918.8
2022-08-02 12:08:00.060587,17.2 | 1735.2,17.1 | 1783.7,17.0 | 1641.7,16.9 | 584.9,16.8 | 1036.6,17.3 | 1213.5,17.4 | 1645.2,17.5 | 1829.9,17.6 | 1065.4,17.7 | 918.9
2022-08-02 12:09:00.061177,17.2 | 1424.8,17.1 | 1783.7,17.0 | 1646.7,16.9 | 584.9,16.8 | 1035.6,17.3 | 1147.0,17.4 | 1650.5,17.5 | 1821.9,17.6 | 1065.4,17.7 | 918.9
2022-08-02 12:10:00.058816,17.2 | 1375.8,17.1 | 1783.7,17.0 | 1646.7,16.9 | 584.9,16.8 | 1035.6,17.3 | 1146.7,17.4 | 1679.0,17.5 | 1823.9,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:11:00.077385,17.2 | 1360.3,17.1 | 1983.7,17.0 | 1646.7,16.9 | 585.1,16.8 | 1025.4,17.3 | 923.4,17.4 | 1679.5,17.5 | 1823.9,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:12:00.067799,17.2 | 1360.3,17.1 | 1984.7,17.0 | 1646.7,16.9 | 585.1,16.8 | 1025.4,17.3 | 975.8,17.4 | 1683.3,17.5 | 1820.9,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:13:00.059044,17.2 | 1361.3,17.1 | 1982.7,17.0 | 1652.7,16.9 | 585.1,16.8 | 1026.4,17.3 | 962.0,17.4 | 1683.3,17.5 | 1820.9,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:14:00.058592,17.2 | 1366.3,17.1 | 1979.6,17.0 | 1652.8,16.9 | 585.1,16.8 | 1026.3,17.3 | 957.4,17.4 | 1683.3,17.5 | 1821.0,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:15:00.058551,17.2 | 1366.3,17.1 | 1979.6,17.0 | 1657.5,16.9 | 587.1,16.8 | 1031.3,17.3 | 950.0,17.4 | 1681.3,17.5 | 1820.5,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:16:00.068510,17.2 | 1362.3,17.1 | 1980.6,17.0 | 1655.0,16.9 | 587.1,16.8 | 1021.3,17.3 | 942.5,17.4 | 1681.3,17.5 | 1820.6,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:17:00.055718,17.2 | 1362.3,17.1 | 1980.6,17.0 | 1662.5,16.9 | 587.1,16.8 | 1021.3,17.3 | 921.5,17.4 | 1682.3,17.5 | 1820.6,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:18:00.068055,17.2 | 1359.6,17.1 | 1979.6,17.0 | 1661.5,16.9 | 588.1,16.8 | 1021.3,17.3 | 912.9,17.4 | 1682.7,17.5 | 1820.6,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:19:00.059471,17.2 | 1361.9,17.1 | 1980.6,17.0 | 1661.5,16.9 | 594.1,16.8 | 1021.3,17.3 | 923.1,17.4 | 1681.8,17.5 | 1820.6,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:20:00.062803,17.2 | 1338.2,17.1 | 1981.5,17.0 | 1661.8,16.9 | 594.1,16.8 | 1021.3,17.3 | 916.1,17.4 | 1678.8,17.5 | 1820.6,17.6 | 1065.4,17.7 | 919.0
2022-08-02 12:21:00.056527,17.2 | 1326.9,17.1 | 1980.5,17.0 | 1664.6,16.9 | 594.1,16.8 | 1022.3,17.3 | 910.4,17.4 | 1650.3,17.5 | 1820.6,17.6 | 1065.6,17.7 | 919.0
2022-08-02 12:22:00.063317,17.2 | 1318.7,17.1 | 1980.5,17.0 | 1664.6,16.9 | 594.6,16.8 | 1022.3,17.3 | 911.1,17.4 | 1655.9,17.5 | 1821.6,17.6 | 1061.6,17.7 | 919.0
2022-08-02 12:23:00.054266,17.2 | 1294.9,17.1 | 1981.0,17.0 | 1661.8,16.9 | 594.6,16.8 | 1022.3,17.3 | 1001.1,17.4 | 1655.9,17.5 | 1821.6,17.6 | 1061.6,17.7 | 919.0
2022-08-02 12:24:00.060066,17.2 | 1279.1,17.1 | 1981.0,17.0 | 1661.8,16.9 | 594.6,16.8 | 1021.3,17.3 | 1003.5,17.4 | 1671.0,17.5 | 1816.7,17.6 | 1061.6,17.7 | 919.0
2022-08-02 12:25:00.057690,17.2 | 1224.5,17.1 | 1981.0,17.0 | 1663.4,16.9 | 594.7,16.8 | 1021.3,17.3 | 991.0,17.4 | 1671.6,17.5 | 1815.8,17.6 | 1061.6,17.7 | 919.0
2022-08-02 12:26:00.064002,17.2 | 1175.9,17.1 | 1981.0,17.0 | 1664.7,16.9 | 590.7,16.8 | 1021.3,17.3 | 968.4,17.4 | 1676.7,17.5 | 1815.6,17.6 | 1061.7,17.7 | 919.0
2022-08-02 12:27:00.058325,17.2 | 1127.3,17.1 | 1981.0,17.0 | 1661.9,16.9 | 596.7,16.8 | 1021.3,17.3 | 980.8,17.4 | 1631.8,17.5 | 1814.0,17.6 | 1061.7,17.7 | 919.0
