date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-08-03 10:01:29.772856,17.1 | 480.8,17.0 | 1725.7,16.9 | 951.1,16.8 | 1215.8,16.7 | 236.9,17.2 | 684.8,17.3 | 933.8,17.4 | 1191.5,17.5 | 1052.9,17.6 | 866.2
2022-08-03 10:02:00.073513,17.1 | 350.7,17.0 | 1732.8,16.9 | 964.1,16.8 | 1217.9,16.7 | 235.9,17.2 | 683.3,17.3 | 1163.2,17.4 | 1191.5,17.5 | 1051.9,17.6 | 866.7
2022-08-03 10:03:00.065452,17.1 | 514.3,17.0 | 1741.7,16.9 | 964.8,16.8 | 1225.1,16.7 | 245.9,17.2 | 920.6,17.3 | 1061.5,17.4 | 1132.7,17.5 | 1064.9,17.6 | 861.7
2022-08-03 10:04:00.062782,17.1 | 538.1,17.0 | 1738.0,16.9 | 963.6,16.8 | 1231.1,16.7 | 246.9,17.2 | 639.8,17.3 | 1131.7,17.4 | 1132.7,17.5 | 1073.4,17.6 | 861.7
2022-08-03 10:05:00.070537,17.1 | 527.0,17.0 | 1731.7,16.9 | 964.6,16.8 | 1235.8,16.7 | 248.4,17.2 | 693.7,17.3 | 1132.6,17.4 | 1133.2,17.5 | 1081.1,17.6 | 871.7
2022-08-03 10:06:00.061354,17.1 | 524.3,17.0 | 1747.8,16.9 | 969.1,16.8 | 1254.7,16.7 | 252.4,17.2 | 890.1,17.3 | 1199.1,17.4 | 1138.6,17.5 | 1080.6,17.6 | 871.7
2022-08-03 10:07:00.059867,17.0 | 1739.2,16.9 | 968.1,16.8 | 1254.8,16.7 | 253.6,16.6 | 571.4,17.1 | 282.1,17.2 | 882.5,17.3 | 1194.3,17.4 | 1134.6,17.5 | 1080.6
2022-08-03 10:08:00.063664,17.0 | 1763.3,16.9 | 930.4,16.8 | 1312.8,16.7 | 304.6,16.6 | 571.4,17.1 | 283.6,17.2 | 893.5,17.3 | 1186.8,17.4 | 1134.9,17.5 | 1075.6
2022-08-03 10:09:00.068888,17.0 | 1783.6,16.9 | 1017.2,16.8 | 1321.3,16.7 | 324.9,16.6 | 591.4,17.1 | 744.7,17.2 | 868.6,17.3 | 1300.4,17.4 | 1276.4,17.5 | 1075.6
2022-08-03 10:10:00.066964,17.0 | 1828.6,16.9 | 1150.8,16.8 | 1325.3,16.7 | 825.4,16.6 | 598.6,17.1 | 760.8,17.2 | 883.7,17.3 | 1301.7,17.4 | 1296.4,17.5 | 1105.6
2022-08-03 10:11:00.057880,17.0 | 1743.6,16.9 | 1171.9,16.8 | 1330.4,16.7 | 825.4,16.6 | 598.8,17.1 | 755.7,17.2 | 885.7,17.3 | 1304.8,17.4 | 1298.0,17.5 | 1104.6
2022-08-03 10:12:00.064836,17.0 | 1744.2,16.9 | 1172.0,16.8 | 1340.5,16.7 | 825.5,16.6 | 598.8,17.1 | 768.8,17.2 | 885.7,17.3 | 1326.8,17.4 | 1373.0,17.5 | 1104.6
2022-08-03 10:13:00.071879,17.0 | 1779.3,16.9 | 1184.1,16.8 | 1359.2,16.7 | 835.5,16.6 | 599.3,17.1 | 696.0,17.2 | 889.3,17.3 | 1313.5,17.4 | 1380.3,17.5 | 1104.6
2022-08-03 10:14:00.064082,17.1 | 160.3,17.0 | 1795.0,16.9 | 1076.1,16.8 | 1365.4,16.7 | 835.5,17.2 | 890.5,17.3 | 1316.9,17.4 | 1656.5,17.5 | 1116.6,17.6 | 864.9
