date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-09-28 10:00:00.053345,16.5 | 747.6,16.4 | 876.1,16.3 | 1032.8,16.2 | 818.1,16.1 | 666.8,16.6 | 496.7,16.7 | 494.0,16.8 | 372.2,16.9 | 493.0,17.0 | 610.8
2022-09-28 10:01:00.070352,16.5 | 807.1,16.4 | 882.0,16.3 | 1033.8,16.2 | 821.6,16.1 | 667.0,16.6 | 496.7,16.7 | 498.0,16.8 | 387.2,16.9 | 493.0,17.0 | 610.8
2022-09-28 10:02:00.042870,16.5 | 823.1,16.4 | 834.6,16.3 | 1105.3,16.2 | 822.3,16.1 | 677.5,16.6 | 500.8,16.7 | 495.3,16.8 | 388.2,16.9 | 493.0,17.0 | 610.8
2022-09-28 10:03:00.067313,16.5 | 542.7,16.4 | 838.7,16.3 | 1147.6,16.2 | 833.3,16.1 | 678.5,16.6 | 500.7,16.7 | 495.3,16.8 | 387.2,16.9 | 493.0,17.0 | 610.8
2022-09-28 10:04:00.049676,16.5 | 586.3,16.4 | 838.9,16.3 | 1168.4,16.2 | 858.5,16.1 | 678.5,16.6 | 496.7,16.7 | 495.3,16.8 | 387.2,16.9 | 493.3,17.0 | 610.9
2022-09-28 10:05:00.055388,16.5 | 585.2,16.4 | 841.2,16.3 | 1180.4,16.2 | 865.7,16.1 | 681.8,16.6 | 497.7,16.7 | 365.5,16.8 | 387.2,16.9 | 498.9,17.0 | 610.9
2022-09-28 10:06:00.055205,16.5 | 602.7,16.4 | 841.3,16.3 | 1180.5,16.2 | 865.8,16.1 | 689.8,16.6 | 498.8,16.7 | 365.5,16.8 | 387.7,16.9 | 499.2,17.0 | 610.7
2022-09-28 10:07:00.050002,16.5 | 593.5,16.4 | 851.3,16.3 | 1181.5,16.2 | 885.9,16.1 | 719.8,16.6 | 740.5,16.7 | 365.5,16.8 | 389.7,16.9 | 499.2,17.0 | 610.7
2022-09-28 10:08:00.036315,16.5 | 675.7,16.4 | 891.8,16.3 | 1174.9,16.2 | 885.9,16.1 | 719.8,16.6 | 531.6,16.7 | 365.5,16.8 | 389.7,16.9 | 734.2,17.0 | 710.7
2022-09-28 10:09:00.061058,16.5 | 654.9,16.4 | 894.9,16.3 | 1174.2,16.2 | 1039.1,16.1 | 722.0,16.6 | 539.9,16.7 | 365.5,16.8 | 389.7,16.9 | 734.2,17.0 | 710.7
2022-09-28 10:10:00.059023,16.5 | 652.8,16.4 | 894.9,16.3 | 1174.7,16.2 | 1040.1,16.1 | 872.0,16.6 | 539.4,16.7 | 368.6,16.8 | 389.7,16.9 | 734.2,17.0 | 710.7
2022-09-28 10:11:00.054806,16.5 | 650.0,16.4 | 896.2,16.3 | 1175.3,16.2 | 1041.1,16.1 | 877.2,16.6 | 539.5,16.7 | 370.3,16.8 | 389.9,16.9 | 734.4,17.0 | 710.9
2022-09-28 10:12:00.130921,16.5 | 770.3,16.4 | 895.7,16.3 | 1171.9,16.2 | 1045.6,16.1 | 877.2,16.6 | 566.4,16.7 | 370.3,16.8 | 389.9,16.9 | 734.4,17.0 | 710.9
