date,bid1,bid2,bid3,bid4,bid5,offer1,offer2,offer3,offer4,offer5
2022-08-04 10:00:00.050838,17.1 | 702.6,17.0 | 1097.3,16.9 | 1068.5,16.8 | 1227.5,16.7 | 643.0,17.2 | 243.9,17.3 | 1344.3,17.4 | 943.1,17.5 | 1205.2,17.6 | 640.1
2022-08-04 10:48:00.056092,17.1 | 957.3,17.0 | 1417.4,16.9 | 1159.0,16.8 | 1386.2,16.7 | 442.9,17.2 | 1270.4,17.3 | 1790.0,17.4 | 1222.1,17.5 | 1280.7,17.6 | 571.3
2022-08-04 10:49:00.058911,17.1 | 958.4,17.0 | 1418.4,16.9 | 1160.2,16.8 | 1386.2,16.7 | 442.9,17.2 | 1268.8,17.3 | 1810.0,17.4 | 1222.1,17.5 | 1280.7,17.6 | 571.3
2022-08-04 10:50:00.069219,17.1 | 1185.2,17.0 | 1418.3,16.9 | 1160.2,16.8 | 1386.5,16.7 | 442.9,17.2 | 1163.1,17.3 | 1810.0,17.4 | 1222.1,17.5 | 1304.2,17.6 | 571.3
2022-08-04 10:51:00.059678,17.1 | 1080.5,17.0 | 1418.4,16.9 | 1160.2,16.8 | 1386.5,16.7 | 442.9,17.2 | 1160.4,17.3 | 1810.7,17.4 | 1221.4,17.5 | 1304.2,17.6 | 571.3
2022-08-04 10:52:00.065220,17.1 | 1082.8,17.0 | 1419.4,16.9 | 1060.2,16.8 | 1387.0,16.7 | 462.9,17.2 | 1142.2,17.3 | 1810.7,17.4 | 1221.4,17.5 | 1314.2,17.6 | 570.7
2022-08-04 10:53:00.063728,17.1 | 1081.2,17.0 | 1420.3,16.9 | 1060.4,16.8 | 1187.0,16.7 | 462.9,17.2 | 1141.6,17.3 | 1810.7,17.4 | 1221.4,17.5 | 1314.3,17.6 | 570.7
2022-08-04 10:54:00.050887,17.1 | 1102.5,17.0 | 1420.3,16.9 | 1060.4,16.8 | 1189.0,16.7 | 462.7,17.2 | 1142.3,17.3 | 1811.4,17.4 | 1230.4,17.5 | 1314.3,17.6 | 570.7
2022-08-04 10:55:00.060716,17.1 | 1102.9,17.0 | 1423.7,16.9 | 1060.4,16.8 | 1189.0,16.7 | 462.7,17.2 | 1136.6,17.3 | 1811.4,17.4 | 1230.4,17.5 | 1314.3,17.6 | 570.7
2022-08-04 10:56:00.063798,17.1 | 1103.0,17.0 | 1429.8,16.9 | 1049.4,16.8 | 1189.0,16.7 | 462.7,17.2 | 1125.8,17.3 | 1831.4,17.4 | 1232.4,17.5 | 1315.1,17.6 | 576.7
2022-08-04 10:57:00.064409,17.1 | 1100.4,17.0 | 1430.5,16.9 | 1049.4,16.8 | 1189.0,16.7 | 462.7,17.2 | 1121.8,17.3 | 1831.4,17.4 | 1232.4,17.5 | 1315.2,17.6 | 582.7
2022-08-04 10:58:00.053840,17.1 | 1089.0,17.0 | 1430.9,16.9 | 1049.4,16.8 | 1194.0,16.7 | 462.7,17.2 | 1118.6,17.3 | 1834.4,17.4 | 1232.4,17.5 | 1315.3,17.6 | 583.2
2022-08-04 10:59:00.062185,17.1 | 1121.9,17.0 | 1431.0,16.9 | 1049.4,16.8 | 1194.0,16.7 | 462.7,17.2 | 1111.9,17.3 | 1834.2,17.4 | 1232.4,17.5 | 1315.3,17.6 | 584.2
2022-08-04 11:00:00.062683,17.1 | 1121.8,17.0 | 1431.0,16.9 | 1050.4,16.8 | 1194.0,16.7 | 462.7,17.2 | 1111.6,17.3 | 1834.2,17.4 | 1234.4,17.5 | 1315.3,17.6 | 584.2
2022-08-04 11:01:00.063363,17.1 | 1110.4,17.0 | 1432.0,16.9 | 1050.4,16.8 | 1194.0,16.7 | 462.7,17.2 | 1116.9,17.3 | 1828.0,17.4 | 1234.4,17.5 | 1315.3,17.6 | 584.5
2022-08-04 11:02:00.080839,17.1 | 1110.6,17.0 | 1431.0,16.9 | 1050.4,16.8 | 1194.0,16.7 | 462.9,17.2 | 1111.1,17.3 | 1828.0,17.4 | 1234.4,17.5 | 1315.3,17.6 | 584.5
2022-08-04 11:03:00.065476,17.1 | 1318.2,17.0 | 1430.9,16.9 | 1050.5,16.8 | 1194.0,16.7 | 462.9,17.2 | 882.9,17.3 | 1833.0,17.4 | 1234.4,17.5 | 1316.0,17.6 | 584.5
2022-08-04 11:04:00.064631,17.1 | 1221.3,17.0 | 1431.4,16.9 | 1050.5,16.8 | 1194.0,16.7 | 462.9,17.2 | 878.6,17.3 | 1834.1,17.4 | 1234.6,17.5 | 1316.1,17.6 | 584.5
2022-08-04 11:05:00.067913,17.1 | 1319.2,17.0 | 1430.5,16.9 | 1050.5,16.8 | 1195.0,16.7 | 462.9,17.2 | 874.3,17.3 | 1834.1,17.4 | 1234.6,17.5 | 1316.1,17.6 | 584.5
2022-08-04 11:06:00.068241,17.1 | 1323.8,17.0 | 1431.5,16.9 | 1050.5,16.8 | 1199.0,16.7 | 462.9,17.2 | 871.6,17.3 | 1833.4,17.4 | 1235.5,17.5 | 1316.1,17.6 | 583.9
2022-08-04 11:07:00.122381,17.1 | 1332.1,17.0 | 1432.5,16.9 | 1050.5,16.8 | 1200.0,16.7 | 462.9,17.2 | 870.2,17.3 | 1833.4,17.4 | 1236.5,17.5 | 1315.1,17.6 | 583.9
2022-08-04 11:08:00.093203,17.1 | 1668.0,17.0 | 1459.2,16.9 | 1070.8,16.8 | 1200.0,16.7 | 462.9,17.2 | 839.2,17.3 | 1833.4,17.4 | 1236.5,17.5 | 1317.1,17.6 | 583.9
2022-08-04 11:09:00.061719,17.1 | 1676.5,17.0 | 1458.2,16.9 | 1070.8,16.8 | 1200.0,16.7 | 462.9,17.2 | 856.6,17.3 | 1833.4,17.4 | 1239.0,17.5 | 1319.1,17.6 | 581.4
2022-08-04 11:10:00.061718,17.1 | 1361.2,17.0 | 1458.2,16.9 | 1070.8,16.8 | 1200.0,16.7 | 462.9,17.2 | 856.5,17.3 | 1833.6,17.4 | 1238.8,17.5 | 1319.1,17.6 | 581.4
2022-08-04 11:11:00.069016,17.1 | 1356.2,17.0 | 1459.7,16.9 | 1071.8,16.8 | 1200.5,16.7 | 462.9,17.2 | 803.3,17.3 | 1833.8,17.4 | 1239.8,17.5 | 1321.1,17.6 | 581.4
2022-08-04 11:12:00.076270,17.1 | 1507.6,17.0 | 1462.9,16.9 | 1071.8,16.8 | 1200.5,16.7 | 462.9,17.2 | 802.6,17.3 | 1834.8,17.4 | 1239.8,17.5 | 1331.1,17.6 | 581.4
2022-08-04 11:13:00.070909,17.1 | 1497.7,17.0 | 1463.8,16.9 | 1071.8,16.8 | 1200.5,16.7 | 462.9,17.2 | 800.3,17.3 | 1837.3,17.4 | 1239.8,17.5 | 1331.1,17.6 | 582.4
2022-08-04 11:14:00.066306,17.1 | 1492.6,17.0 | 1466.3,16.9 | 1076.5,16.8 | 1200.6,16.7 | 462.9,17.2 | 787.7,17.3 | 1837.3,17.4 | 1240.7,17.5 | 1331.1,17.6 | 582.4
2022-08-04 11:15:00.063707,17.1 | 1498.2,17.0 | 1469.3,16.9 | 1077.5,16.8 | 1200.6,16.7 | 462.9,17.2 | 784.4,17.3 | 1840.3,17.4 | 1240.7,17.5 | 1331.1,17.6 | 586.9
2022-08-04 11:16:00.075799,17.1 | 1498.4,17.0 | 1471.2,16.9 | 1077.5,16.8 | 1198.6,16.7 | 462.9,17.2 | 778.1,17.3 | 1840.6,17.4 | 1240.4,17.5 | 1330.4,17.6 | 586.9
2022-08-04 11:17:00.078505,17.1 | 1345.8,17.0 | 1471.5,16.9 | 1077.5,16.8 | 1198.6,16.7 | 462.9,17.2 | 819.9,17.3 | 1841.6,17.4 | 1240.4,17.5 | 1330.4,17.6 | 586.9
2022-08-04 11:18:00.055520,17.1 | 1345.2,17.0 | 1471.5,16.9 | 1077.5,16.8 | 1198.6,16.7 | 466.1,17.2 | 816.1,17.3 | 1841.7,17.4 | 1241.2,17.5 | 1329.6,17.6 | 586.9
2022-08-04 11:19:00.065893,17.1 | 1346.0,17.0 | 1470.5,16.9 | 1077.5,16.8 | 1198.9,16.7 | 466.1,17.2 | 827.6,17.3 | 1842.2,17.4 | 1241.2,17.5 | 1329.6,17.6 | 586.9
2022-08-04 11:20:00.063710,17.1 | 1345.8,17.0 | 1469.5,16.9 | 1077.5,16.8 | 1198.9,16.7 | 466.1,17.2 | 838.0,17.3 | 1835.5,17.4 | 1241.2,17.5 | 1329.6,17.6 | 590.9
2022-08-04 11:21:00.062287,17.1 | 1218.3,17.0 | 1442.8,16.9 | 1057.4,16.8 | 1198.9,16.7 | 466.1,17.2 | 832.6,17.3 | 1843.5,17.4 | 1241.2,17.5 | 1329.6,17.6 | 590.9
2022-08-04 11:22:00.060826,17.1 | 1227.6,17.0 | 1441.8,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 825.6,17.3 | 1843.5,17.4 | 1241.2,17.5 | 1330.2,17.6 | 590.9
2022-08-04 11:23:00.067537,17.1 | 1227.6,17.0 | 1442.9,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 826.6,17.3 | 1843.5,17.4 | 1241.2,17.5 | 1330.2,17.6 | 590.9
2022-08-04 11:24:00.061426,17.1 | 1227.5,17.0 | 1442.9,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 824.2,17.3 | 1843.5,17.4 | 1247.2,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:25:00.061074,17.1 | 1223.2,17.0 | 1432.9,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 1847.1,17.3 | 1844.0,17.4 | 1247.2,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:26:00.065982,17.1 | 1232.8,17.0 | 1432.9,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 1843.4,17.3 | 1844.0,17.4 | 1247.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:27:00.065412,17.1 | 1234.9,17.0 | 1433.0,16.9 | 1057.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 1855.6,17.3 | 1845.5,17.4 | 1247.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:28:00.066253,17.1 | 439.2,17.0 | 1582.1,16.9 | 1047.4,16.8 | 1248.9,16.7 | 466.1,17.2 | 1049.8,17.3 | 1845.5,17.4 | 1247.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:29:00.063022,17.1 | 523.2,17.0 | 1594.4,16.9 | 1042.4,16.8 | 1249.9,16.7 | 466.1,17.2 | 1049.8,17.3 | 1840.5,17.4 | 1247.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:30:00.061370,17.1 | 439.9,17.0 | 1600.3,16.9 | 1037.4,16.8 | 1249.9,16.7 | 466.1,17.2 | 1001.3,17.3 | 1840.0,17.4 | 1246.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:31:00.067242,17.1 | 711.7,17.0 | 1599.6,16.9 | 1037.4,16.8 | 1269.9,16.7 | 466.1,17.2 | 1004.2,17.3 | 1842.0,17.4 | 1246.8,17.5 | 1340.2,17.6 | 590.9
2022-08-04 11:32:00.061361,17.1 | 806.5,17.0 | 1605.5,16.9 | 1032.4,16.8 | 1273.9,16.7 | 466.1,17.2 | 1004.2,17.3 | 1842.6,17.4 | 1256.8,17.5 | 1339.6,17.6 | 590.9
2022-08-04 11:33:00.057786,17.1 | 817.7,17.0 | 1604.5,16.9 | 1032.4,16.8 | 1274.0,16.7 | 466.1,17.2 | 1005.0,17.3 | 1844.5,17.4 | 1254.9,17.5 | 1343.6,17.6 | 590.9
2022-08-04 11:34:00.063460,17.1 | 822.1,17.0 | 1605.6,16.9 | 1032.4,16.8 | 1276.0,16.7 | 466.1,17.2 | 1004.1,17.3 | 1844.5,17.4 | 1254.9,17.5 | 1343.6,17.6 | 590.9
2022-08-04 11:35:00.057484,17.1 | 733.5,17.0 | 1606.6,16.9 | 1032.4,16.8 | 1276.0,16.7 | 466.1,17.2 | 1004.8,17.3 | 1849.6,17.4 | 1254.9,17.5 | 1343.5,17.6 | 590.9
2022-08-04 11:36:00.062599,17.1 | 749.4,17.0 | 1606.6,16.9 | 1032.3,16.8 | 1256.0,16.7 | 466.1,17.2 | 1005.1,17.3 | 1849.4,17.4 | 1254.9,17.5 | 1343.5,17.6 | 590.9
2022-08-04 11:37:00.063004,17.1 | 752.2,17.0 | 1616.6,16.9 | 1042.3,16.8 | 1266.0,16.7 | 466.1,17.2 | 1005.1,17.3 | 1857.9,17.4 | 1254.9,17.5 | 1345.0,17.6 | 590.9
2022-08-04 11:38:00.062765,17.1 | 760.4,17.0 | 1616.6,16.9 | 1044.3,16.8 | 1266.0,16.7 | 466.1,17.2 | 1003.1,17.3 | 1857.9,17.4 | 1254.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:39:00.046842,17.1 | 772.2,17.0 | 1616.6,16.9 | 1043.3,16.8 | 1266.0,16.7 | 466.2,17.2 | 1021.1,17.3 | 1856.9,17.4 | 1254.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:40:00.063834,17.1 | 776.2,17.0 | 1616.9,16.9 | 1043.3,16.8 | 1266.2,16.7 | 466.2,17.2 | 1030.1,17.3 | 1864.2,17.4 | 1254.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:41:00.073299,17.1 | 774.6,17.0 | 1615.9,16.9 | 1043.4,16.8 | 1266.2,16.7 | 466.2,17.2 | 1035.0,17.3 | 1859.2,17.4 | 1254.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:42:00.080205,17.1 | 776.7,17.0 | 1630.9,16.9 | 1043.4,16.8 | 1266.2,16.7 | 466.2,17.2 | 1048.0,17.3 | 1861.2,17.4 | 1249.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:43:00.063957,17.1 | 820.6,17.0 | 1630.9,16.9 | 1043.5,16.8 | 1266.2,16.7 | 466.2,17.2 | 1007.0,17.3 | 1861.2,17.4 | 1249.9,17.5 | 1345.2,17.6 | 590.9
2022-08-04 11:44:00.059302,17.1 | 779.2,17.0 | 1618.9,16.9 | 1043.5,16.8 | 1266.2,16.7 | 466.2,17.2 | 1007.0,17.3 | 1861.2,17.4 | 1249.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:45:00.059809,17.1 | 781.1,17.0 | 1620.1,16.9 | 1043.5,16.8 | 1266.2,16.7 | 476.2,17.2 | 1004.4,17.3 | 1864.2,17.4 | 1249.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:46:00.068725,17.1 | 786.8,17.0 | 1650.1,16.9 | 1043.5,16.8 | 1256.2,16.7 | 476.2,17.2 | 985.0,17.3 | 1863.3,17.4 | 1257.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:47:00.055358,17.1 | 798.1,17.0 | 1641.1,16.9 | 1053.5,16.8 | 1256.2,16.7 | 476.2,17.2 | 985.0,17.3 | 1863.3,17.4 | 1257.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:48:00.063520,17.1 | 801.5,17.0 | 1645.1,16.9 | 1053.5,16.8 | 1256.2,16.7 | 476.2,17.2 | 985.0,17.3 | 1862.3,17.4 | 1257.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:49:00.061370,17.1 | 798.6,17.0 | 1645.1,16.9 | 1053.5,16.8 | 1256.2,16.7 | 477.2,17.2 | 985.0,17.3 | 1862.3,17.4 | 1257.9,17.5 | 1346.7,17.6 | 590.9
2022-08-04 11:50:00.062673,17.1 | 744.6,17.0 | 1644.1,16.9 | 1053.5,16.8 | 1256.2,16.7 | 477.2,17.2 | 992.0,17.3 | 1862.3,17.4 | 1249.9,17.5 | 1346.7,17.6 | 591.9
2022-08-04 11:51:00.064545,17.1 | 746.3,17.0 | 1644.4,16.9 | 1053.5,16.8 | 1256.2,16.7 | 477.2,17.2 | 993.5,17.3 | 1864.3,17.4 | 1247.9,17.5 | 1346.7,17.6 | 591.9
